日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,人气意愿指标（AR）,人气意愿指标（BR）,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标,JDRS阶段弱势指标,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2022/12/23,26.06,28.27,2.7443,"37,782,630.14","18,502,578.80","4,092,141.58",30.6126,"8,536,306.43",173.0981,50,167.3126,214.1899,147.7119,65.61,"80,038.13","87,541,114.41","85,030,327.97",25.7882,26.02,26.5692,0.3424,1.93,5.796,0.6215,9.1471,168.693,0.0044,2.2491,62.9222,60.056,68.6546,73.1741,2.3547,175.6572,77.3069,12.0527,0.8084,26.1875,0.7143,0.5,0.2222,1.8651,0.0558,120.0935,-0.5713,0.1086,1.4271,65.2212,27.8359,1.7351,0.3828
2022/12/22,25.23,26.28,1.341,"18,598,279.19","13,892,627.20","2,353,748.86",29.8759,"4,681,462.58",147.0363,41.6667,129.1573,178.7487,125.9011,63.25,"27,757.93","84,654,103.44","56,492,271.60",25.2744,25.756,25.7188,0.0818,-0.76,5.4966,0.6027,2.6195,73.6724,0.0036,0.5945,51.4786,58.6228,37.1901,60.1203,1.8205,2.9025,58.7721,29.1005,0.7373,25.095,0.5714,0.5,0.2222,1.7165,0.0646,113.6678,-0.5913,0.0304,1.2714,46.6731,27.5445,1.5608,0.3347
2022/12/21,24.74,25.09,0.5504,"9,432,011.12","13,807,978.80","2,097,267.72",32.8377,"4,889,229.96",135.8425,41.6667,118.8429,165.2497,113.9209,62.06,"-3,720.48","83,775,869.16","44,084,577.56",25.2081,25.768,25.4383,0.0433,-0.03,5.5573,0.6167,-1.6432,-9.6102,0.0035,-0.4582,45.6743,62.195,12.633,47.3542,0.9689,-23.6344,39.68,53.0093,0.6506,24.855,0.5714,0.4,0.2222,1.7634,0.0736,108.9449,-0.6099,0.0203,1.2207,22.7858,27.3885,1.5084,0.3557
2022/12/20,25.55,24.64,0.7306,"12,415,980.60","17,073,218.80","2,667,867.09",34.8366,"4,533,125.14",136.3465,41.6667,115.7639,165.8898,113.0221,61.61,"-85,356.50","83,604,236.60","37,836,418.31",25.318,26.158,25.6124,0.1998,-0.56,5.4851,0.6374,-3.0144,-12.702,0.0042,-0.9073,53.7422,70.4553,20.316,41.4476,1.0467,4.6785,45.2294,63.4259,0.6354,26.0475,0.5714,0.3333,0.3,1.811,0.0787,107.6923,-0.6268,-0.0052,1.2564,32.4768,27.2458,1.508,0.3624
2022/12/19,26.79,25.82,0.842,"14,391,531.87","16,832,129.80","3,062,159.51",36.685,"4,479,583.21",159.3905,50,124.1444,183.7209,125.2679,62.79,"-78,804.26","84,166,224.99","48,980,315.15",25.4534,26.254,26.0986,0.5038,0.34,5.5733,0.6404,1.9009,83.9251,0.0051,0.3445,72.7672,78.8118,60.6778,54.9095,3.8333,25.7094,48.9232,32.7731,0.7412,26.765,0.5714,0.375,0.3636,1.902,0.075,112.2609,-0.6422,0.0287,1.2036,58.983,26.9855,1.5344,0.3835
2022/12/16,26.01,26.95,0.8648,"14,994,786.42","16,835,533.80","3,329,639.82",37.9685,"4,592,995.35",192.6556,58.3333,147.5835,198.7294,149.7436,64.02,"86,531.88","84,760,588.85","62,304,816.53",25.4565,26.13,26.2379,0.6864,2.37,5.2146,0.6056,7.2993,136.7984,0.0052,1.6555,83.1507,81.8342,85.7838,74.1212,7.8289,217.9871,50.5741,8.7935,0.7406,26.4125,0.5714,0.375,0.4167,1.8331,0.067,108.6694,-0.656,0.115,1.145,52.0809,26.6917,1.5015,0.4103
2022/12/15,26.57,26.34,1.1459,"18,205,286.29","17,433,301.20","3,530,884.77",37.0269,"4,754,946.71",193.234,50,136.8519,190.3919,149.8426,63.07,"-38,514.57","84,411,443.84","48,635,310.23",25.0689,25.836,25.8819,0.6721,1.57,4.5391,0.5464,6.3777,132.1196,0.0046,1.39,80.4139,81.1759,78.89,69.2872,7.9474,212.6265,55.8325,17.4497,0.7389,26.565,0.5714,0.3333,0.4545,1.6115,0.0562,107.598,-0.6683,0.0953,1.1286,73.1097,26.3982,1.3764,0.4244
2022/12/14,24.99,27.04,1.9182,"25,173,764.16","15,789,450.40","3,429,173.91",36.5281,"4,797,175.54",185.057,58.3333,161.981,191.2031,162.9797,63.77,"100,115.49","84,879,840.12","49,754,285.67",24.7995,25.484,25.6528,0.7016,1.96,4.0938,0.487,10.4763,148.0084,0.0041,2.4227,84.3775,81.5569,90.0187,84.3554,7.3158,492.3398,71.4998,5.7047,0.6708,25.0825,0.5714,0.3333,0.5,1.4471,0.0438,107.2165,-0.6792,0.1435,1.0807,92.8933,26.0692,1.2919,0.4434
2022/12/13,24.92,25.12,0.7499,"11,110,023.33","13,410,829.20","2,472,545.54",33.9326,"3,901,166.15",161.2944,58.3333,124.7386,160.3034,139.4177,61.53,"18,697.27","82,913,671.76","33,050,343.86",24.4425,25.03,24.9592,0.5344,1.27,3.27,0.4218,4.3081,86.3409,0.0032,0.8773,80.5014,80.1466,81.2112,68.8921,5.2763,312.8085,48.33,17.0404,0.6239,25.33,0.5714,0.4,0.5,1.1496,0.0348,100.1196,-0.6888,0.0971,0.9414,49.4474,25.6855,1.0835,0.339
2022/12/12,25.2,25.2,0.9846,"14,300,411.07","14,791,390.60","2,705,421.26",31.8264,"4,439,204.64",181.7672,58.3333,149.633,157.8947,144.7831,61.99,"-83,251.42","82,948,883.26","29,288,599.23",24.2502,25.022,24.8788,0.6033,1.37,2.6552,0.3762,5.7454,119.363,0.003,1.2118,84.2273,79.9691,92.7437,71.3406,24.3913,369.179,56.4314,15.2466,0.6627,25.1475,0.5714,0.3333,0.4615,0.9796,0.0242,104.3046,-0.6972,0.0905,0.9021,41.6984,25.4623,1.0249,0.3861
2022/12/9,24.6,25.48,1.3737,"17,660,916.64","14,414,199.00","2,647,594.93",28.1014,"4,956,714.16",188.5605,58.3333,196.0811,164.4823,159.4561,62.67,"131,934.34","83,104,842.99","28,158,435.47",24.0645,24.752,24.7183,0.6378,2.32,2.0626,0.3205,8.073,120.4435,0.0029,1.7736,86.7705,77.84,104.6313,79.5907,5.9437,558.3201,68.3575,0.4902,0.5884,24.5775,0.5714,0.3333,0.4615,0.7913,0.0136,104.4262,-0.7045,0.124,0.9029,59.0949,25.257,0.9505,0.3876
2022/12/8,24.5,24.58,0.7352,"9,856,972.13","13,150,684.00","2,140,965.95",23.6333,"4,905,346.65",179.7573,50,172.8295,163.5117,150.5632,61.32,"2,530.11","82,443,389.38","18,256,025.32",23.8393,24.422,24.3374,0.576,1.9,1.5987,0.2587,5.4219,110.0161,0.0027,1.1764,80.4879,73.3748,94.7141,70.4315,3.0283,135.5113,49.5748,19.1816,0.5569,24.6875,0.4286,0.3333,0.5,0.5787,0.0061,100.2447,-0.7108,0.1009,0.8593,33.8314,25.07,0.8576,0.3659
2022/12/7,25.07,24.77,1.191,"13,757,160.19","13,431,089.80","2,297,155.00",20.1084,"5,302,962.45",210.3503,58.3333,221.4087,169.1989,165.0131,61.58,"47,932.75","82,519,130.31","22,286,253.07",23.6376,24.138,24.2161,0.6084,1.85,1.4282,0.2032,6.9516,146.3772,0.003,1.5691,80.3227,69.8183,101.3315,76.4688,2.9907,227.8965,65.1402,14.3223,0.6158,24.7725,0.4286,0.3333,0.5,0.4613,0.0012,98.3327,-0.7159,0.1058,0.8514,44.2827,24.9059,0.8275,0.4922
2022/12/6,23.8,25.08,1.9619,"17,781,710.37","11,613,130.60","2,060,231.36",14.6604,"5,287,145.42",260.3636,58.3333,323.2847,214.1046,208.1845,61.89,"97,025.17","82,690,086.78","29,193,764.02",23.4066,23.72,23.9391,0.5684,2.76,1.2691,0.1422,9.1028,188.0142,0.0029,2.0664,77.6452,64.5661,103.8033,86.5568,1.5724,337.1956,89.8888,6.3939,0.6002,23.97,0.4286,0.3333,0.5,0.3151,-0.001,97.8541,-0.7197,0.1089,0.8357,38.5624,24.7614,0.7805,0.4769
2022/12/5,24.14,23.85,1.6237,"12,438,189.69","9,171,758.80","1,303,943.64",6.9206,"3,914,382.70",224.1796,50,286.3487,198.4102,183.6941,60.41,"-78,829.38","81,762,072.15","18,828,513.49",23.0514,23.288,23.3687,0.3941,1.75,1.3559,0.0849,4.5556,152.8024,0.0022,1.0527,69.6647,58.0266,92.9408,76.1562,1.269,174.7341,82.1817,21.1039,0.6358,23.745,0.2857,0.3,0.5455,0.151,0.0011,95.0578,-0.7223,0.0478,0.7786,20.0947,24.6119,0.7917,0.3825
2022/12/2,23.16,23.83,2.037,"11,701,480.86","7,579,040.20","898,826.25",0.3205,"3,322,898.98",170.2432,41.6667,220.158,185.3474,155.0129,60.24,"37,806.93","81,751,743.67","29,953,546.41",22.8392,22.982,23.128,0.3357,1.68,1.7582,0.0493,4.7473,151.0251,0.0021,1.1136,65.0489,52.2075,90.7318,75.9036,0.2136,89.9566,80.9955,15.1408,0.6445,23.35,0.4286,0.3,0.4545,0.0984,0.0074,95.7797,-0.7234,0.0474,0.7814,15.3294,24.5253,0.8938,0.361
2022/12/1,23.15,23.16,2.7392,"11,438,850.91","5,766,922.40","425,583.43",-4.6937,"2,496,050.47",154.6703,41.6667,168.9136,159.6639,130.9242,59.47,"-109,259.48","81,411,899.25","25,906,230.79",22.6452,22.636,22.777,0.2222,0.81,2.1235,0.0209,1.9553,128.7745,0.0017,0.5082,55.1438,45.7868,73.8579,65.7838,-0.0243,97.2604,80.0631,32.5581,0.6508,22.82,0.4286,0.2222,0.4167,0.07,0.0183,89.3863,-0.7231,0.0086,0.7414,-5.9536,24.4006,0.8906,0.3441
2022/11/30,22.8,22.68,1.2754,"4,787,424.65","4,116,657.60","-136,659.67",-12.2115,"967,891.09",116.6145,41.6667,127.0853,161.2447,101.1435,58.99,"-107,992.58","81,173,248.37","21,745,829.32",22.5049,22.434,22.5856,0.1639,-0.03,2.3597,0.0075,-0.1101,37.234,0.0013,0.0045,48.9948,41.1083,64.7679,54.3339,-0.3372,12.1973,53.9506,45.9227,0.5924,22.845,0.4286,0.2222,0.3846,0.0646,0.0315,87.6352,-0.7213,-0.019,0.695,-13.1188,24.2744,0.8813,0.3388
2022/11/29,22.5,22.92,1.7031,"5,762,540.36","3,717,253.00","-186,904.51",-12.1265,"1,171,354.41",101.7728,41.6667,130.2251,149.5302,95.6784,59.61,"70,504.27","81,222,893.75","18,692,748.61",22.4324,22.368,22.5384,0.1605,0.22,2.3627,0.0022,1.0508,33.7255,0.0013,0.2127,41.1845,37.1651,49.2235,63.1371,-0.2171,11.0257,65.3765,35.6223,0.4628,22.1025,0.4286,0.2222,0.3077,0.045,0.0448,86.9499,-0.7181,-0.0213,0.6907,-9.1348,24.1724,0.8752,0.334
2022/11/28,21.71,22.32,1.2874,"4,260,397.00","3,398,273.80","-354,862.89",-11.8827,"1,160,657.54",79.5455,41.6667,111.2216,132.0685,84.3486,59.01,"122,575.71","81,067,313.89","19,415,127.31",22.34,22.326,22.3475,0.0991,-0.64,2.4334,-0.0019,-1.5222,-115.2316,0.0014,-0.34,27.993,35.1553,13.6685,44.3542,-0.5388,-6.2493,54.2217,61.3734,0.4387,22.0975,0.4286,0.2222,0.3077,0.0309,0.0593,84.3856,-0.7138,-0.0308,0.6779,-1.9142,24.0304,0.8609,0.3479
2022/11/25,22.1,22.1,0.7343,"2,686,559.68","3,373,332.60","-416,971.63",-9.7344,"1,159,316.81",81.8506,41.6667,99.3372,119.1315,85.4545,58.11,"3,348.59","81,024,082.55","16,821,092.62",22.3709,22.402,22.3613,0.1219,-1.02,2.4409,0.003,-2.5681,-118.4378,0.0021,-0.5964,22.6763,38.7364,-9.4441,34.0931,-0.4936,-10.3123,33.8739,89.1892,0.4782,22.2375,0.2857,0.3,0.3077,0.0528,0.0733,83.6488,-0.7084,-0.0134,0.6586,-11.6383,23.8221,0.8683,0.3352
2022/11/24,22.35,22.15,0.7658,"3,031,489.66","3,659,134.00","-321,577.68",-10.106,"1,075,086.69",83.3494,41.6667,110.43,124.6462,87.8327,58.3,"-72,702.01","81,030,147.72","13,940,718.27",22.4641,22.574,22.492,0.2001,-1.27,2.2696,0.0061,-2.3476,-94.2744,0.0028,-0.5855,28.609,46.7665,-7.7062,35.3269,-0.105,-22.9481,36.645,90.3955,0.4292,22.43,0.2857,0.2727,0.3333,0.0576,0.0831,83.9333,-0.7023,-0.0251,0.6714,-5.4838,23.5971,0.8893,0.3435
2022/11/23,22.61,22.35,0.5917,"2,756,995.66","3,950,023.60","-229,563.56",-9.0142,"958,606.44",77.0782,41.6667,108.7541,119.2396,82.6408,58.79,"-80,717.60","81,057,216.45","12,540,425.30",22.5738,22.768,22.6629,0.3055,-0.68,2.2236,0,-1.5527,-48.9265,0.0036,-0.3809,38.8905,55.8453,4.9808,40.1728,0.0455,-43.4088,32.842,67.3077,0.376,22.7175,0.2857,0.2727,0.3333,0.0847,0.089,82.9621,-0.6956,-0.008,0.6943,-6.8518,23.436,0.9017,0.3579
2022/11/22,22.72,22.71,0.8482,"4,216,623.21","4,638,058.40","-80,188.51",-5.5285,"907,201.75",84.298,50,107.2473,118.5438,88.1244,59.21,"-4,639.08","81,100,716.22","15,607,163.12",22.666,22.982,22.8194,0.416,0.31,2.1135,-0.0192,-0.0587,22.5629,0.0043,-0.0245,53.497,64.3227,31.8455,50.5803,0.0824,-40.3873,44.2635,41.9355,0.4631,22.59,0.4286,0.2727,0.25,0.1151,0.0928,81.544,-0.6885,0.0269,0.6857,-7.079,23.2826,0.9386,0.3559
2022/11/21,22.76,22.7,0.8531,"4,186,890.09","4,942,809.40","-35,855.39",0.4142,"924,192.14",80.21,50,105.7236,117.2612,86.9524,58.8,"102,945.27","81,098,869.23","12,500,495.90",22.6831,23.046,22.8741,0.4935,-0.02,1.8428,-0.0527,0.011,5.2516,0.004,-0.0245,59.624,69.7356,39.4008,50.2822,-0.0353,7.7835,44.4897,40.6977,0.4962,23.06,0.5714,0.2727,0.1667,0.0974,0.094,83.4559,-0.6811,0.0137,0.6829,-13.8956,23.2046,0.9748,0.3532
2022/11/18,23.13,22.96,0.7971,"4,146,740.59","4,944,336.40","18,664.83",-0.8563,"918,969.90",102.2293,58.3333,122.8058,130.9091,102.0534,59.06,"-125,183.87","81,146,634.92","11,161,944.33",22.7307,22.986,22.9612,0.589,0.43,1.32,-0.0967,1.548,89.6599,0.0034,0.2627,69.097,74.7914,57.7083,57.8433,1.1895,-46.5767,43.5224,21.7631,0.4987,23.2,0.7143,0.2727,0.0909,0.0108,0.0897,83.3696,-0.6734,0.0157,0.725,-15.779,23.2779,1.0028,0.3569
2022/11/17,23.39,23.12,0.8624,"4,491,787.80","5,163,725.60","98,386.99",4.7528,"1,166,126.12",109.6334,66.6667,141.2704,138.2353,100.4995,59.47,"-58,602.07","81,175,118.49","13,331,337.06",22.6979,22.938,22.9618,0.652,1.02,0.8029,-0.1539,2.7632,102.5263,0.0028,0.5418,75.962,77.6386,72.6086,62.6766,3.4265,-38.0613,45.8926,14.6512,0.5398,23.3525,0.7143,0.2727,0.1667,-0.11,0.0798,81.725,-0.6654,0.0311,0.7436,-5.5781,23.4375,1.0074,0.3582
2022/11/16,23,23.42,1.3572,"6,169,614.05","5,194,303.40","161,699.26",8.6832,"1,203,318.08",106.9874,75,164.5322,131.7217,97.0845,59.99,"38,410.43","81,232,497.37","16,559,451.46",22.5619,22.82,22.8827,0.6804,1.03,0.1451,-0.2204,4.8031,112.2826,0.0023,0.9782,81.7395,78.477,88.2647,72.0885,2.4205,44.8358,58.3024,7.6744,0.5318,22.895,0.8571,0.3,0.0833,-0.2855,0.0672,83.6727,-0.6571,0.0756,0.7636,-14.2391,23.6203,1.0047,0.3132
2022/11/15,22.36,23.03,1.3615,"5,661,095.05","4,556,607.20","66,566.21",7.4295,"1,457,161.13",81.2346,75,139.5894,117.5885,86.2385,59.39,"82,685.40","81,127,770.01","16,243,275.96",22.3869,22.556,22.614,0.6249,0.43,-1.0392,-0.2921,4.3774,87.4016,0.0017,0.7809,80.542,76.8457,87.9347,66.6657,2.9773,2.4136,55.5539,4.5333,0.5253,22.515,1,0.2,0.0833,-0.6196,0.051,83.442,-0.6483,0.0612,0.7579,-20.0923,23.8167,0.9863,0.412
2022/11/14,22.62,22.4,0.9775,"4,263,270.09","4,198,487.60","-8,190.23",7.1543,"1,608,492.07",63.8815,66.6667,115.5241,91.8292,67.7953,58.69,"-94,237.12","80,966,995.42","12,503,569.83",22.2623,22.428,22.406,0.5834,0,-2.2388,-0.358,2.7327,75.8865,0.0009,0.4236,75.2172,74.9975,75.6565,54.8597,4.125,-29.7054,46.125,21.3333,0.5177,22.795,1,0.1818,0.0909,-0.9596,0.0322,79.4326,-0.6392,0.0491,0.7807,-16.0739,24.1249,0.9854,0.4082
2022/11/11,23.1,22.72,1.1121,"5,221,182.39","4,323,146.80","48,294.59",9.033,"1,605,663.13",68.5031,66.6667,134.5306,99.8088,75.6713,59.24,"-59,788.67","81,026,512.50","13,784,667.85",22.209,22.468,22.409,0.6188,1.07,-3.2937,-0.42,4.8414,109.6774,0.0007,0.97,82.5302,74.8876,97.8152,64.5342,2.6371,-27.3238,52.2404,12.8,0.4571,22.41,1,0.2,0.0833,-1.1923,0.0157,80.1411,-0.6295,0.1184,0.7921,-17.9043,24.4708,1.1015,0.4504
2022/11/10,22.03,22.53,1.0195,"4,603,246.92","4,687,220.60","19,181.64",10.9232,"1,610,810.67",56.6659,58.3333,111.356,94.8029,69.0799,59.05,"101,430.04","80,982,551.73","11,475,445.97",22.1142,22.404,22.2535,0.5824,0.91,-4.0985,-0.4877,4.4587,74.5865,0.0004,0.9545,81.5875,71.0664,102.6296,61.1438,0.8018,36.5333,48.9212,11.4943,0.2642,22.1875,1,0.2,0.0769,-1.4125,0.0052,80.5506,-0.6194,0.1163,0.8107,-14.8751,24.6724,1.1746,0.4238
2022/11/9,22.41,22.1,0.5462,"3,008,020.36","4,543,461.80","40,854.99",6.3801,"1,614,531.37",68.8525,50,117.9205,100.3537,75.753,58.5,"-83,077.64","80,892,421.65","9,406,650.09",22.0961,22.228,22.1152,0.5409,0.8,-4.7644,-0.5522,2.6475,53.0991,0.0001,0.6191,77.352,65.8059,100.4441,52.5974,0.6567,-27.3066,38.9559,30.9896,0.2892,22.465,1,0.2727,0.0769,-1.5827,-0.0013,78.508,-0.6086,0.0588,0.8121,-12.0432,24.9487,1.2941,0.4303
2022/11/8,22.58,22.39,0.6387,"3,939,040.87","5,485,154.80","234,545.49",6.522,"1,471,274.71",75.7262,50,133.1197,111.01,83.0521,58.95,"-59,477.34","80,931,223.93","6,700,300.90",22.1122,22.132,22.1228,0.5455,2.36,-5.3067,-0.6127,4.0025,67.5659,0.0003,0.9118,77.2852,60.0328,111.7901,60.0163,0.5019,48.1175,42.9218,25.1908,0.3476,22.4975,1,0.3,0.0714,-1.7284,-0.0062,78.2047,-0.5971,0.0402,0.8279,-6.5832,25.1714,1.3819,0.4363
2022/11/7,22.4,22.6,0.8041,"4,821,216.50","6,146,378.20","383,659.68",5.3412,"1,552,881.61",73.6803,50,135.3838,114.8561,82.9493,59.43,"94,402.67","80,967,702.90","8,219,005.38",21.9885,21.914,21.9892,0.4787,2.69,-5.4881,-0.675,4.844,58.268,0.0003,1.15,72.9454,51.4066,116.023,65.6,0.1292,26.3435,46.8686,22.0297,0.354,22.2675,1,0.3,0.1333,-1.8555,-0.0107,75.5348,-0.5848,0.0235,0.8271,-4.1733,25.299,1.4108,0.4204
2022/11/4,21.67,22.4,1.2252,"7,010,517.86","6,030,548.20","474,406.89",5.055,"1,613,894.96",68.6275,50,119.8672,115.7993,81.6109,58.94,"74,517.91","80,924,408.18","11,172,470.55",21.8314,21.4,21.6838,0.3218,1.6,-5.6011,-0.7301,3.7117,28.6364,0.0002,0.9391,60.6565,40.6372,100.6951,62.8575,-0.1718,79.0122,57.2477,36.6953,0.4052,21.56,1,0.2727,0.1429,-1.9779,-0.0138,73.5149,-0.5717,0.0143,0.8364,5.0053,25.3426,1.4474,0.4126
2022/11/3,21.4,21.65,0.6353,"3,886,889.79","5,740,252.20","360,943.44",2.8414,"1,780,941.88",55.2353,41.6667,101.838,101.2259,70.0286,58.19,"117,049.07","80,680,764.15","5,554,141.55",21.7024,20.902,21.3257,0.1196,0.16,-5.7623,-0.7669,0.0347,-26.4972,-0.0006,0.1245,44.1593,30.6275,71.2229,50.5333,-0.4236,9.2851,41.9454,52.7897,0.3102,21.5975,1,0.3333,0.1538,-2.1095,-0.0131,70.2922,-0.5576,-0.0471,0.8057,-2.0877,25.3246,1.4827,0.4518
2022/11/2,21.31,21.62,1.2727,"7,689,876.18","6,159,844.40","528,516.73",3.1259,"1,787,175.81",55.5705,33.3333,91.3946,94.9537,68.3029,57.81,"14,407.02","80,675,333.80","3,254,326.65",21.6285,20.732,21.1636,-0.025,-0.45,-5.6268,-0.7796,-0.8219,-29.544,-0.0014,-0.0218,34.6298,23.8616,56.1662,49.98,-0.4177,135.4333,65.7901,53.4335,0.2585,21.025,1,0.25,0.1667,-2.1304,-0.0116,71.1652,-0.5424,-0.0645,0.835,7.5426,25.2737,1.5263,0.4455
2022/11/1,20.12,21.3,1.3682,"7,098,518.97","6,053,523.40","348,741.72",-1.9522,"1,586,244.55",53.6069,33.3333,86.4201,90.5583,67.6902,57.36,"112,525.41","80,559,588.91","-2,293,069.88",21.5773,20.706,20.9354,-0.2115,-0.78,-5.5155,-0.7753,-3.0423,-74.6432,-0.0027,-0.5155,23.6895,18.4775,34.1134,44.4585,-0.7265,40.7624,63.6442,60.3004,0.0395,19.91,1,0.3077,0.1818,-2.1395,-0.0057,69.9507,-0.5259,-0.0711,0.835,3.5756,25.1249,1.5802,0.4221
2022/10/31,19.63,20.03,0.8124,"4,235,003.00","5,285,688.40","162,301.59",-2.833,"1,375,558.21",40.6458,33.3333,80.8777,77.8714,58.6755,56.09,"90,472.62","80,101,047.96","-11,011,160.85",21.6553,20.86,20.7531,-0.3904,-2.69,-5.2844,-0.7488,-9.5915,-158.4692,-0.0039,-1.9991,11.9973,15.8715,4.2489,12.5218,-0.9256,-6.351,45.9136,87.5536,-0.2969,20.09,0.8571,0.3077,0.1818,-2.1303,0.0027,65.9098,-0.5083,-0.1487,0.805,-9.6516,24.9278,1.5746,0.4874
2022/10/28,20.59,19.91,1.1953,"5,668,500.35","5,255,946.80","223,570.06",-2.7546,"1,425,710.09",40.2482,33.3333,69.2132,69.379,55.9949,55.51,"-97,845.37","80,075,313.00","-11,877,179.57",22.0118,21.27,21.1146,-0.3496,-3.2,-4.9071,-0.7007,-11.1656,-192.3076,-0.0034,-2.4382,10.8178,17.8086,-3.1639,8.3733,-0.9175,17.7175,55.9917,97.4478,-0.224,20.9775,0.8571,0.2308,0.2,-2.0431,0.0078,65.9927,-0.4896,-0.1581,0.8243,-14.4035,24.935,1.451,0.4736
2022/10/27,21.35,20.8,1.4195,"6,086,902.50","4,669,701.60","164,948.58",-3.3911,"1,389,722.75",48.0066,41.6667,82.0821,72.9258,62.4335,56.4,"-107,168.85","80,314,145.83","-7,556,812.64",22.4441,21.832,21.7169,-0.1973,-2.13,-4.7219,-0.6571,-8.2589,-182.1046,-0.0027,-1.84,14.9506,21.3041,2.2437,11.8451,-0.7022,47.5957,59.5605,98.2716,-0.0104,21.4025,0.8571,0.3077,0.2,-1.9452,0.0081,69.963,-0.4697,-0.1164,0.8864,-21.1428,24.9705,1.327,0.4684
2022/10/26,20.89,21.49,2,"7,121,819.92","4,235,006.20","43,973.40",-4.8968,"1,262,287.66",44.408,41.6667,85.6641,73.8166,61.8351,57.18,"53,077.24","80,507,160.69","-8,246,321.70",22.7253,22.294,22.1754,-0.0867,-2.04,-4.7826,-0.6311,-5.9347,-183.7087,-0.0018,-1.3527,21.3904,24.4808,15.2096,16.1792,-0.5248,23.3833,69.5417,86.6962,-0.2451,21.96,0.8571,0.3333,0.2727,-1.933,0.0058,71.2769,-0.4485,-0.0705,0.8914,-25.4495,25.0618,1.2479,0.4425
2022/10/25,22.01,22.07,0.9362,"3,363,002.99","3,586,251.20","-229,308.86",-4.7086,"748,176.81",50.8497,41.6667,90.4823,66.4023,68.3797,57.76,"71,290.53","80,695,658.43","-13,903,641.48",22.9903,22.582,22.5181,-0.0119,-1.58,-5.024,-0.6179,-3.9251,-142.1008,-0.0011,-0.8991,22.7688,26.026,16.2544,21.7551,-0.4397,-35.2381,44.1565,85.5814,-0.3706,22.2725,0.8571,0.3077,0.3636,-1.9714,0.0032,73.5667,-0.4261,-0.0417,0.9143,-28.5426,25.1846,1.2311,0.4109
2022/10/24,22.73,22.08,1.1931,"4,179,724.77","3,623,891.80","-189,919.48",-0.2937,"725,250.52",53.1215,50,100.9664,66.3749,69.6,57.94,"-107,599.98","80,697,195.02","-14,832,414.51",23.2394,22.874,22.7421,0.0216,-1.46,-4.7203,-0.6135,-4.8242,-114.056,-0.0012,-0.9736,22.4991,27.6546,12.188,21.8633,-0.5932,-35.6103,50.9794,98.2183,-0.242,22.845,0.8571,0.3571,0.4,-1.9024,0.0041,73.8956,-0.4024,-0.035,0.9671,-30.8542,25.3678,1.2382,0.3902
2022/10/21,23.29,22.72,0.6707,"2,665,791.81","3,454,137.40","-211,043.85",4.7479,"928,179.55",59.1137,50,115.5217,71.4946,74.8273,58.79,"-101,851.98","80,813,283.78","-14,570,736.78",23.4656,23.188,23.0732,0.1023,-0.4,-4.5386,-0.6132,-2.9025,-73.6966,-0.001,-0.5809,31.8529,30.2324,35.0939,29.7623,-0.6786,-68.9925,33.7573,85.877,-0.1997,23.0525,0.8571,0.4286,0.4,-1.8572,0.0086,77.2001,-0.3776,-0.0122,0.9779,-23.1893,25.6236,1.2202,0.3679
2022/10/20,22.77,23.11,0.937,"3,828,497.84","3,951,580.20","-85,195.98",13.0652,"814,534.95",55.3166,58.3333,112.1878,74.4427,72.0633,59.36,"39,021.02","80,858,012.86","-12,210,148.58",23.6407,23.352,23.2497,0.1236,0.08,-4.2139,-0.6225,-2.1074,-68.4636,-0.0011,-0.3509,32.3564,29.4221,38.2252,36.4496,-0.6962,-24.4205,44.2077,76.9932,-0.2538,23.0575,1,0.4286,0.3333,-1.7988,0.0101,79.6347,-0.3518,-0.0681,0.9757,-22.4228,25.9284,1.223,0.4237
2022/10/19,23.42,22.93,0.9226,"3,953,010.60","4,095,874.80","-44,235.34",11.8099,"994,750.47",45.3373,58.3333,91.2843,62.4823,60.5176,58.86,"-108,899.04","80,827,884.98","-13,733,313.68",23.7581,23.354,23.3196,0.0995,0.05,-4.1103,-0.6347,-3.544,-71.0776,-0.001,-0.7227,29.6914,27.9549,33.1643,30.4381,-0.7236,31.9131,45.0986,81.0934,-0.2104,23.645,0.8571,0.4,0.375,-1.7823,0.0123,78.7431,-0.3252,-0.0633,0.9671,-13.1164,26.1694,1.2659,0.418
