日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标-上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2022/3/16,3.95,3.92,1.2421,"48,827,844.39","39,853,747.20","-264,047.46",17.0534,"7,970,256.82",77.2358,50,129.7817,97.2851,78.8235,32.15,"671,525.54","666,653,760.15","2,287,410.60",4.2219,4.116,4.0828,-0.1844,-0.51,-0.2507,0.0531,-10.3488,-156.7133,-0.0041,-0.4245,15.4897,24.227,-1.9847,22.1854,-0.9813,26.7313,58.9463,81.5534,-0.1053,3.9825,0.7143,0.4167,0.2,-0.0133,-0.01,98.2456,0.5668,-0.1677,0.2029,28.4675,26.9998,0.234,0.2985
2022/3/15,4.14,3.91,1.215,"49,572,219.18","40,047,448.80","-761,699.49",18.2023,"7,724,554.59",95.5725,50,121.9381,113.5,87.8151,31.96,"-1,146,212.43","666,526,542.37","25,785,409.35",4.2957,4.174,4.1642,-0.1686,-0.75,0.9167,0.1677,-11.8045,-162.8833,-0.0031,-0.5036,14.0113,28.5956,-15.1573,21.0505,-0.9767,-2.3961,57.5935,100,0.1636,4.15,0.7143,0.4167,0.1,0.0519,-0.0063,100.7732,0.5611,-0.1425,0.2086,25.398,26.9573,0.2192,0.2847
2022/3/14,4.24,4.12,0.7645,"31,924,482.52","39,560,988.80","-1,398,842.05",21.3403,"7,706,892.33",114.9648,58.3333,143.2337,123.6264,97.235,32.25,"-986,587.78","668,976,534.23","57,403,213.60",4.3767,4.278,4.2914,-0.1295,-0.52,2.1018,0.2765,-8.2916,-155.8491,-0.0017,-0.3609,21.017,35.8878,-8.7246,28.2643,-0.9718,-50.671,41.6811,98.4615,0.3545,4.2825,0.7143,0.4545,0.1818,0.1211,-0.0033,107.2917,0.5557,-0.1197,0.1957,9.5093,26.9388,0.2084,0.3271
2022/3/11,4.21,4.33,0.8363,"36,388,209.70","41,095,286.40","-683,441.59",27.1562,"6,961,048.52",132.5142,58.3333,163.3454,141.1765,117.4359,32.46,"1,154,160.81","670,500,239.52","97,862,615.19",4.4121,4.386,4.3771,-0.1017,-0.38,2.7269,0.3639,-4.1152,-147.7306,-0.0007,-0.1964,30.7562,43.3231,5.6224,39.5623,-0.7302,78.3012,46.889,69.3548,0.4034,4.2875,0.5714,0.5455,0.1818,0.1576,-0.0008,112.7604,0.5506,-0.0688,0.1914,9.8241,26.9299,0.2174,0.3425
2022/3/10,4.26,4.3,0.6948,"32,518,459.07","44,639,741.80","-172,354.36",26.6747,"7,089,667.74",142.8858,58.3333,144.0627,139.0533,124.7312,32.27,"338,361.09","670,239,789.97","76,075,132.64",4.4392,4.448,4.4006,-0.0949,-0.26,3.6421,0.4367,-5.269,-186.7005,-0.0003,-0.2327,30.8118,49.6066,-6.7779,36.5426,-0.7069,21.4003,42.1868,80.7018,0.5188,4.2575,0.4286,0.5,0.2,0.1974,0.0015,110.8247,0.5463,-0.0693,0.1871,7.9378,26.906,0.2429,0.3422
2022/3/9,4.36,4.21,1.1305,"51,453,856.06","47,079,995.40","1,040,004.11",27.4028,"8,602,925.66",144.2857,58.3333,138.9424,138.9222,123.2432,32.16,"-1,147,156.54","669,540,491.66","81,965,910.28",4.4827,4.53,4.4509,-0.0736,-0.47,4.4895,0.509,-7.7429,-235.0134,0.0004,-0.3509,36.5685,59.004,-8.3024,27.4847,-0.7571,70.8475,59.207,100,0.6225,4.48,0.5714,0.4545,0.1818,0.2417,0.0045,108.5052,0.5428,-0.0432,0.1929,36.9139,26.8078,0.2598,0.3529
2022/3/8,4.61,4.43,1.0639,"46,155,590.74","44,857,633.20","966,208.18",26.8331,"11,553,061.47",167.4944,66.6667,151.0862,140.8537,130.6818,32.38,"-1,152,227.61","672,058,854.11","115,521,133.44",4.5414,4.6,4.5713,-0.0191,-0.22,5.4139,0.5708,-3.5209,-53.6328,0.0013,-0.1655,54.8528,70.2217,24.115,38.7527,-0.5532,15.3492,54.9336,67.3469,0.7152,4.6275,0.5714,0.5,0.25,0.2946,0.0068,114.4703,0.5401,-0.039,0.1821,30.6592,26.7801,0.28,0.3734
2022/3/7,4.56,4.66,0.9106,"38,633,836.91","42,893,484.80","1,199,870.25",29.3452,"12,601,590.25",187.1859,75,180.908,157.4324,150.9677,32.61,"1,002,552.22","674,311,186.21","163,046,760.57",4.5694,4.65,4.642,0.0204,0.04,5.9181,0.5982,1.3962,50.3316,0.0019,0.0536,75.7003,77.9062,71.2884,60.2852,-0.2368,117.2901,49.2176,17.2414,0.719,4.63,0.5714,0.5556,0.2308,0.3259,0.0087,121.9895,0.5382,0.015,0.1771,32.1441,26.6388,0.2908,0.4
2022/3/4,4.72,4.64,1.3182,"54,658,092.89","42,925,735.80","2,057,600.41",27.7569,"13,137,450.80",177.9951,66.6667,152.9098,147.7124,149.6774,32.47,"164,697.45","674,142,699.83","119,622,712.44",4.5432,4.648,4.633,0.0307,0.24,5.9405,0.5998,1.6058,61.4509,0.002,0.05,76.7083,79.0092,72.1065,58.619,0.5862,143.1231,66.313,19.3548,0.7124,4.6725,0.7143,0.5,0.2143,0.3237,0.0102,122.7513,0.5369,0.0194,0.1743,35.6849,26.4369,0.2927,0.4018
2022/3/3,4.59,4.71,0.9867,"44,175,839.28","41,764,355.60","1,551,710.84",26.296,"12,105,155.46",182.0779,75,175.6758,160.4317,162.4113,32.59,"914,516.43","674,960,902.92","136,964,956.13",4.5223,4.644,4.6295,0.0444,0.1,5.9129,0.5947,3.7635,82.9206,0.0025,0.15,80.8519,80.1596,82.2365,66.7918,1.8261,166.2751,58.7241,5,0.6857,4.5925,0.5714,0.625,0.2143,0.3231,0.0112,124.6032,0.536,0.0488,0.1614,47.4786,26.213,0.2895,0.4147
2022/3/2,4.62,4.56,0.9476,"40,050,413.16","45,519,670.80","1,577,987.52",24.9861,"13,543,597.12",183.871,66.6667,162.2868,160.7407,155.3191,32.42,"-882,391.21","673,483,505.25","99,864,105.97",4.4941,4.582,4.5892,0.0442,-0.03,5.5536,0.5799,1.4272,65.9151,0.0027,0.0364,75.4445,79.8134,66.7067,55.7832,2.1304,121.7515,54.2205,30,0.7071,4.655,0.5714,0.5,0.2143,0.3052,0.0121,119.3717,0.5352,0.0548,0.1543,31.5184,26.025,0.2776,0.4223
2022/3/1,4.64,4.68,0.895,"35,443,295.51","41,787,321.60","1,965,335.60",23.7263,"14,129,329.06",194.8718,75,189.8031,161.3636,167.4242,32.57,"827,040.06","674,498,860.41","100,789,636.49",4.4876,4.592,4.6038,0.0669,0.13,5.4027,0.5649,4.737,92.2185,0.0033,0.19,82.732,81.9979,84.2002,71.6088,2.8571,107.8031,51.0499,9.6774,0.7,4.6625,0.7143,0.5714,0.1429,0.303,0.0125,121.875,0.5343,0.0791,0.1507,39.5331,25.741,0.2723,0.4047
2022/2/28,4.63,4.65,1.0302,"39,457,089.46","40,013,679.60","2,746,453.87",21.8761,"15,176,424.92",191.404,66.6667,182.3387,171.2,177.6,32.45,"-443,951.82","674,267,805.80","93,122,021.92",4.4423,4.574,4.5657,0.0692,0.17,5.0688,0.5331,5.0254,112.5777,0.0036,0.2009,80.481,81.6309,78.1812,69.8254,3.2632,70.3541,53.8727,14.0625,0.6934,4.58,0.7143,0.5,0.1538,0.286,0.0128,122.3684,0.533,0.0989,0.1479,42.1955,25.5828,0.2578,0.3944
2022/2/25,4.46,4.62,1.3618,"48,768,555.41","38,100,027.80","3,362,298.82",18.433,"15,648,036.93",141.9355,66.6667,139.9887,144.7552,146.8966,32.41,"1,150,349.72","674,012,935.05","87,083,545.76",4.417,4.554,4.5236,0.0697,0.31,4.8641,0.4982,5.1793,91.7738,0.0037,0.2127,78.7572,82.2058,71.8599,68.1586,2.5789,127.1549,62.2108,12.1212,0.6417,4.47,0.5714,0.5,0.1538,0.2738,0.0128,120.3125,0.5311,0.0844,0.1493,44.5449,25.4251,0.2433,0.3733
2022/2/24,4.58,4.4,2.3569,"65,282,740.00","36,163,089.00","3,005,035.65",16.3469,"14,638,257.42",144.6809,58.3333,113.9698,137.931,136.0544,32.19,"-1,002,246.94","671,550,611.15","50,098,260.26",4.3857,4.526,4.4753,0.0674,0.09,4.3344,0.4614,1.0913,78.9427,0.0034,0.0282,75.2786,83.9301,57.9755,51.9325,2.7895,245.1942,76.459,42.2535,0.656,4.6025,0.5714,0.4444,0.1667,0.255,0.0126,113.9896,0.5285,0.0477,0.1407,39.0515,25.3367,0.2264,0.404
2022/2/23,4.61,4.61,0.7651,"20,883,797.61","27,023,043.60","684,584.30",11.2564,"7,153,381.98",164.4628,66.6667,154.9726,151.9685,159.6774,32.49,"314,125.64","674,451,866.60","54,589,760.16",4.3855,4.508,4.513,0.1,0.42,4.0348,0.4246,6.4051,140.1423,0.0038,0.2618,89.7036,88.2559,92.599,87.3338,24.3333,29.9594,45.8878,6.1728,0.808,4.585,0.4286,0.5,0.1667,0.2564,0.0114,118.509,0.5252,0.0824,0.1307,10.9763,25.2102,0.2219,0.452
2022/2/22,4.51,4.59,1.063,"26,883,101.09","27,364,470.40","1,260,483.22",10.3856,"7,130,222.88",156.5684,66.6667,133.9216,155.2,158.871,32.42,"143,712.54","674,360,637.39","53,234,531.98",4.3416,4.448,4.4645,0.098,0.36,3.3847,0.3621,7.097,165.1515,0.0031,0.2827,89.3631,87.5321,93.0252,86.6094,25,39.9816,54.1184,8.4337,0.6174,4.5325,0.4286,0.5556,0.1818,0.2288,0.0099,118.9119,0.521,0.098,0.1321,11.1486,25.2507,0.2019,0.4239
2022/2/21,4.48,4.55,1.2914,"29,468,429.45","25,348,839.40","1,446,994.15",9.2753,"7,160,284.64",148.0315,66.6667,120.9515,148.0315,161.9835,32.33,"617,618.50","674,123,756.03","48,185,006.62",4.2869,4.368,4.4018,0.0884,0.36,2.5792,0.2982,7.438,166.9368,0.0025,0.2918,90.5261,86.6165,98.3453,85.1984,26,76.1876,58.072,3.8462,0.5963,4.4425,0.5714,0.5,0.1667,0.1941,0.0077,119.7368,0.5157,0.0857,0.1293,12.3876,25.3606,0.1805,0.37
2022/2/18,4.31,4.48,2.1363,"39,275,559.38","22,983,934.80","1,334,343.94",5.2956,"6,930,389.22",138.7755,58.3333,97.3018,138.1679,147.2441,32.23,"686,422.56","673,659,977.34","27,188,341.94",4.2331,4.304,4.3277,0.0718,0.25,1.5213,0.2383,7.284,142.3152,0.0016,0.2736,88.9142,84.6617,97.4191,82.5109,25,155.3754,74.4311,6.8493,0.5,4.3075,0.5714,0.4286,0.1667,0.1472,0.005,119.1489,0.5092,0.096,0.1307,7.3541,25.6616,0.1595,0.3367
2022/2/17,4.31,4.31,0.9212,"17,951,021.35","18,518,443.40","31,754.54",-4.9238,"2,480,300.93",130.597,58.3333,97.3363,137.6923,146.8254,32.03,"162,868.77","672,099,535.74","-1,235,837.85",4.1835,4.246,4.2515,0.0517,0.17,0.5451,0.188,4.4216,104.315,0.001,0.1618,88.4733,82.5355,100.349,72.3511,20.6667,-24.0297,47.5427,5.5556,0.4457,4.285,0.4286,0.375,0.1818,0.1079,0.0019,114.3236,0.5015,0.0766,0.1171,-5.3683,25.9833,0.1457,0.2747
2022/2/16,4.2,4.31,1.1711,"22,446,554.52","19,528,657.00","146,903.01",-4.0457,"2,562,721.49",122.5352,58.3333,87.8466,139.3939,146.5116,32.03,"712,550.89","672,099,535.74","-19,292,506.55",4.1582,4.23,4.2223,0.0485,0.15,-0.262,0.15,5.4864,106.5268,0.0007,0.1991,86.9957,79.5666,101.854,72.3511,19,134.019,58.6295,5.5556,0.3333,4.1925,0.5714,0.3333,0.2,0.0722,-0.0012,117.1196,0.4927,0.109,0.1214,4.8587,26.5097,0.1396,0.2488
2022/2/15,4.23,4.19,0.8583,"16,873,339.86","19,335,748.00","-155,968.47",-12.4022,"2,426,498.84",121.831,58.3333,80.7515,138.6364,138.3459,31.9,"-103,437.91","671,451,013.38","1,185,431.87",4.1339,4.196,4.1784,0.038,0.14,-0.8934,0.1126,3.3505,84.2264,0.0003,0.1245,83.5548,75.852,98.9604,61.3429,7.5,-25.73,45.4807,17.0213,0.4747,4.225,0.5714,0.3333,0.2,0.0443,-0.0041,112.6344,0.4827,0.0692,0.1179,-1.7935,26.8321,0.1332,0.2513
2022/2/14,4.18,4.23,0.9251,"17,841,908.51","19,652,394.20","-37,725.00",-14.8624,"2,895,778.00",150.9235,58.3333,101.3607,153.6,162.9032,31.96,"227,900.74","671,610,513.15","-2,168,488.29",4.1247,4.19,4.1726,0.0415,0.25,-1.4183,0.0809,4.9194,112.9944,0,0.1882,84.4231,72.0006,109.2682,68.9707,2.9231,-0.4858,47.6436,8.5106,0.4255,4.1975,0.5714,0.3,0.1111,0.0237,-0.0066,115.8904,0.4716,0.0993,0.1164,6.0151,27.0973,0.1322,0.25
2022/2/11,4.22,4.19,0.8746,"17,254,910.98","19,303,031.60","52,892.16",-13.1974,"4,134,049.36",145.0262,50,98.5197,147.619,160.9756,31.9,"-379,239.33","671,440,037.61","-4,586,736.19",4.1011,4.154,4.1439,0.0345,0.35,-1.6439,0.0451,4.4237,118.0022,-0.0006,0.1764,80.89,65.7893,111.0913,65.3837,1.7222,49.3233,46.3048,13.3333,0.4804,4.205,0.7143,0.2222,0.2,0.005,-0.0089,116.7131,0.4593,0.0621,0.1164,-0.93,27.2148,0.1313,0.2412
2022/2/10,4.14,4.23,1.2476,"22,794,725.77","19,705,994.60","255,969.69",-15.5621,"4,356,605.21",147.8947,58.3333,99.5622,151.2,164.7541,31.96,"949,534.51","671,603,009.97","34,183,397.94",4.0811,4.112,4.1209,0.0277,0.33,-1.6576,0.0127,5.6839,135.6347,-0.0006,0.2336,78.0016,58.239,117.527,72.3539,0.6071,57.3005,57.7792,2.2727,0.5047,4.145,0.7143,0.25,0.2,-0.0055,-0.0107,118.1564,0.4461,0.0733,0.1157,6.6698,27.2175,0.1319,0.2412
2022/2/9,4.17,4.14,1.2583,"21,730,864.25","18,467,278.60","-32,905.21",-21.181,"4,080,972.24",153.1746,50,101.1499,157.2581,168.8525,31.85,"-227,427.48","671,102,133.75","18,915,430.44",4.046,4.034,4.0663,0.0057,0.33,-1.7873,-0.0163,3.8028,111.4815,-0.001,0.1582,68.1388,48.3576,107.7012,65.4474,0.2059,10.5097,55.6321,26.087,0.5678,4.1375,0.7143,0.3333,0.2,-0.0214,-0.0116,114.3646,0.4319,0.0338,0.1243,6.1515,27.2712,0.1285,0.2526
2022/2/8,4.05,4.16,1.0096,"18,310,616.35","17,229,663.40","-351,887.34",-20.3519,"4,365,386.45",155.4054,58.3333,114.956,166.9492,180.1724,31.91,"683,583.21","671,206,363.05","20,197,230.27",4.0152,3.986,4.0294,-0.0121,0.23,-1.7065,-0.0306,4.4789,85.3157,-0.0014,0.1855,59.7082,38.4671,102.1906,68.622,0.1176,-50.9307,50.6704,32.0755,0.5,4.0425,0.8571,0.3,0.1111,-0.0306,-0.0123,113.9726,0.417,0.0216,0.125,5.3218,27.191,0.1321,0.25
2022/2/7,4.04,4.05,0.9483,"16,076,340.00","18,275,457.60","-502,072.51",-8.6191,"4,406,915.39",143.5013,50,107.4062,155,172.4138,31.79,"379,153.44","670,705,242.94","25,973,834.13",3.9743,3.916,3.9642,-0.0441,0.13,-1.6954,-0.0328,2.0151,15.2315,-0.0019,0.0845,43.4085,27.8465,74.5326,59.6517,-0.1176,8.0697,47.0984,52.8302,0.4854,3.9575,0.8571,0.3636,0.125,-0.0462,-0.0121,110.6557,0.4015,-0.0025,0.1193,-2.6907,26.9002,0.1363,0.2652
2022/1/28,3.86,3.98,1.0887,"19,073,129.65","16,988,605.80","-462,239.00",-7.7757,"4,485,718.76",125.5583,41.6667,97.5891,154.6218,157.8512,31.72,"601,331.96","670,421,892.44","28,372,617.57",3.9583,3.892,3.9212,-0.0698,-0.02,-1.1099,-0.0118,-0.1255,-48.418,-0.0023,0.0173,27.234,20.0654,41.5711,52.4418,-0.6923,63.2342,51.2465,66.0377,0.4752,3.8675,0.8571,0.3636,0.125,-0.034,-0.0111,109.0411,0.3855,-0.0197,0.1193,-4.7111,26.5811,0.1416,0.2743
2022/1/27,3.89,3.84,0.9411,"17,127,782.03","17,680,881.20","-682,204.70",-9.489,"7,899,274.27",118.25,41.6667,90.4923,140.4959,141.129,31.58,"-959,474.45","669,720,100.81","11,064,954.59",3.949,3.88,3.8919,-0.0914,-0.23,-0.4672,0.0285,-4.1597,-100.4184,-0.0021,-0.1455,13.5783,16.4811,7.7725,32.2704,-0.8611,0.7954,48.3446,92.4528,0.4851,3.88,0.8571,0.3,0.1111,-0.0134,-0.0089,104.6322,0.3691,-0.0448,0.115,7.1418,26.2892,0.1443,0.2892
2022/1/26,3.85,3.9,0.9054,"15,325,933.85","17,900,433.00","-735,771.55",-8.0821,"7,980,727.68",115.2672,41.6667,100.457,138.9831,141.6667,31.7,"757,072.68","669,979,281.21","12,950,723.59",3.9729,3.912,3.9178,-0.0907,-0.16,0.1796,0.0861,-3.3258,-118.0351,-0.0019,-0.1218,14.3068,17.9326,7.0552,38.0313,-0.7917,-15.1888,46.8577,81.1321,0.4149,3.8425,0.7143,0.3,0.1111,0.0153,-0.0067,106.8493,0.3526,-0.078,0.1129,4.6896,26.0987,0.1425,0.2927
2022/1/25,3.92,3.81,1.5473,"23,976,081.10","17,110,433.00","-628,492.17",-7.4235,"8,231,958.18",122.0159,33.3333,101.7907,146.9027,139.1667,31.6,"-982,851.88","669,613,337.47","6,495,882.76",3.9873,3.946,3.9267,-0.0957,-0.25,0.8228,0.1454,-6.1384,-150.9545,-0.0015,-0.2364,10.5906,19.7455,-7.719,20.2307,-0.7536,-8.2028,54.7997,98.1132,0.4255,3.93,0.7143,0.3,0.1111,0.044,-0.0044,104.9587,0.3361,-0.1014,0.12,-4.0382,25.8609,0.1436,0.329
2022/1/24,3.92,3.93,0.5596,"9,675,286.77","15,304,036.80","-1,247,867.69",-3.9724,"8,028,911.72",137.3913,33.3333,117.5817,167.6471,157.7982,31.74,0,"670,336,369.60","26,344,975.47",4.0224,3.996,3.9851,-0.0789,-0.09,1.6011,0.2107,-3.9511,-135.2185,-0.0006,-0.1518,14.9426,24.3229,-3.8181,29.7147,-0.7344,-75.5961,40.4034,88.8889,0.4375,3.9325,0.7143,0.4,0.1,0.0835,-0.002,109.4708,0.3198,-0.0576,0.1193,-13.7884,25.6706,0.1431,0.3469
2022/1/21,3.97,3.92,1.1204,"22,742,869.64","17,292,370.20","-717,649.86",8.3045,"7,516,429.22",137.2093,33.3333,113.0608,164.0777,156.8807,31.71,"-436,715.45","670,311,685.31","37,306,962.64",4.0447,4.022,4.0126,-0.0721,-0.31,2.4573,0.2666,-4.8928,-163.1373,-0.0002,-0.1864,16.8583,29.0131,-7.4513,27.3495,-0.7213,-14.5088,53.6605,91.1111,0.4902,4.0175,0.7143,0.3636,0.1111,0.1238,0.0003,109.8039,0.3038,-0.0667,0.1257,-5.9924,25.5851,0.1499,0.3446
2022/1/20,4.08,4,0.9126,"18,077,766.50","20,270,384.20","-1,155,083.99",11.7568,"7,764,256.20",150,33.3333,118.8555,167.6768,167.6471,31.8,"-724,010.78","670,765,895.69","52,743,657.64",4.0718,4.042,4.0589,-0.0555,-0.24,2.9216,0.32,-3.2843,-121.0221,0.0003,-0.14,20.843,35.0905,-7.6519,35.2596,-0.4118,-44.8745,48.5127,94.2857,0.6126,4.0775,0.7143,0.4,0.2,0.1505,0.0023,111.1111,0.2879,-0.0476,0.1307,-12.1847,25.5573,0.1561,0.3542
2022/1/19,4.05,4.07,0.5855,"11,577,478.38","19,662,989.20","-1,289,991.67",17.9955,"10,142,636.96",163.2653,33.3333,123.5815,186.6667,177.0833,31.89,"-379,841.89","671,074,523.19","63,717,364.19",4.0876,4.088,4.0883,-0.0433,-0.1,3.381,0.3637,-1.8883,-57.1118,0.0008,-0.0782,28.4073,42.2142,0.7937,44.6826,-0.1778,-73.1171,41.2,65,0.5926,4.06,0.7143,0.3636,0.2,0.1778,0.0037,111.8132,0.2725,-0.0513,0.1264,4.7795,25.5995,0.1607,0.3617
2022/1/18,4.06,4.06,0.7278,"14,681,830.05","19,713,134.20","-768,489.90",25.5139,"9,679,262.07",158.5526,33.3333,126.7249,181.7204,175.5102,31.86,0,"671,046,095.56","53,625,244.19",4.0862,4.122,4.0975,-0.0371,-0.14,3.749,0.4005,-2.2864,-61.5686,0.0009,-0.0955,32.0049,49.1176,-2.2204,42.8649,-0.2917,45.5807,43.7093,67.5,0.5741,4.05,0.7143,0.3,0.1818,0.2012,0.0051,112.7778,0.2574,-0.0073,0.1279,17.12,25.7475,0.1635,0.3592
2022/1/17,4.01,4.06,0.988,"19,507,121.18","20,126,428.40","-216,169.39",23.934,"9,709,808.90",143.3437,41.6667,117.7724,178.7234,170,31.86,"569,185.75","671,046,095.56","53,625,244.19",4.1017,4.144,4.1162,-0.0251,-0.14,3.7967,0.4347,-2.09,-61.0256,0.001,-0.1036,38.9165,57.6739,1.4017,42.8649,-0.1667,36.6074,47.5738,57.4468,0.5534,4.08,0.8571,0.3636,0.2,0.2104,0.0061,116.3324,0.2427,-0.0217,0.1329,35.5123,25.9958,0.1675,0.3517
2022/1/14,4.22,4.02,2.1492,"38,425,734.58","19,856,046.80","146,453.32",22.789,"11,141,922.29",159.8039,33.3333,100.8568,173.1959,170.297,31.8,"-1,136,409.72","670,850,892.50","46,987,893.22",4.1177,4.172,4.1443,-0.007,-0.27,3.7687,0.4618,-2.8203,-10.2667,0.0012,-0.1345,49.2839,67.0526,13.7463,37.1257,0.9333,37.4724,64.8637,64.5833,0.5755,4.2525,0.8571,0.4167,0.2222,0.2187,0.0063,113.2394,0.2281,-0.0313,0.1321,61.3,26.196,0.1693,0.3542
2022/1/13,4.24,4.23,0.6642,"15,061,826.95","17,494,977.20","-1,149,560.44",22.6034,"11,538,478.16",198.8095,41.6667,107.9879,191.8605,201.1628,32.04,"-932,866.18","672,717,588.41","73,103,487.39",4.1385,4.208,4.2065,0.0275,0.14,3.8593,0.4767,2.3181,86.798,0.0019,0.0827,73.9258,75.937,69.9033,66.2326,2.625,18.6288,43.1275,20,0.7264,4.2225,0.8571,0.4545,0.3,0.2358,0.006,119.4915,0.2137,0.0638,0.1193,22.0305,26.3838,0.1707,0.3953
2022/1/12,4.19,4.24,0.4643,"11,696,565.33","22,443,562.80","-841,394.94",20.3995,"11,587,137.32",181.1808,50,127.0721,188.6364,197.7273,32.14,"1,141,660.53","672,752,747.63","69,501,185.57",4.1189,4.22,4.1948,0.0343,0.09,3.4948,0.4662,3.2887,73.2119,0.002,0.1145,77.5554,76.9427,78.7808,68.3594,2.5,5.6652,38.7963,12.766,0.6392,4.185,0.7143,0.4545,0.3,0.2254,0.0055,121.49,0.1994,0.0708,0.1157,28.3092,26.6957,0.1633,0.3864
2022/1/11,4.2,4.17,0.5851,"16,823,141.25","25,398,044.40","2,824.18",18.3757,"10,803,444.21",204.5977,41.6667,132.3167,197.7528,210.2273,32.07,"-684,288.78","672,554,794.63","48,127,298.83",4.0995,4.19,4.1722,0.0372,0.02,3.0637,0.4501,2.4151,70.3576,0.0022,0.0773,74.4411,76.6363,70.0508,61.0667,3.125,81.9192,43.1196,27.6596,0.6186,4.22,0.7143,0.4167,0.3333,0.2096,0.0045,119.8276,0.1849,0.0432,0.1143,77.4014,27.0447,0.1541,0.4206
2022/1/10,4.21,4.2,0.5453,"18,401,384.29","28,565,694.60","810,351.84",16.5835,"11,245,562.27",210.6299,41.6667,150.7985,213.0952,218.8235,32.15,"-761,435.11","672,674,178.86","58,345,558.50",4.0989,4.186,4.1733,0.0498,0.24,2.7564,0.4313,3.8533,100,0.0023,0.1373,79.2293,77.7339,82.2201,66.5444,5.1818,85.0324,44.4206,21.2766,0.6893,4.225,0.7143,0.5,0.3333,0.1986,0.0033,122.093,0.1702,0.0762,0.11,79.4873,27.2778,0.1497,0.4015
2022/1/7,4.27,4.2,0.8499,"26,086,507.38","33,499,087.80","1,834,861.51",13.2679,"11,923,156.19",227.3859,41.6667,137.1164,213.0952,218.8235,32.15,"-1,142,152.67","672,674,178.86","63,682,828.67",4.0695,4.176,4.1599,0.0569,0.26,2.5322,0.4018,4.5426,125.7621,0.0022,0.17,80.2076,76.9862,86.6503,66.5444,6.5556,159.5856,50.5908,20.4082,0.7434,4.235,0.8571,0.5,0.3333,0.1876,0.002,125.3731,0.1552,0.0857,0.1079,75.6097,27.2079,0.143,0.4485
2022/1/6,4.09,4.29,1.5676,"38,956,846.85","30,352,301.60","2,514,245.95",7.1113,"12,814,968.35",233.0612,50,172.4158,244.3038,258.9744,32.25,"1,144,732.20","673,215,337.76","92,168,397.37",4.0436,4.128,4.1399,0.0609,0.3,2.2953,0.3655,7.4963,152.2868,0.002,0.2891,81.4225,75.3755,93.5164,81.8376,4,110.2129,64.2837,0,0.7364,4.12,0.8571,0.5,0.4,0.1755,0.0008,126.5487,0.1401,0.1049,0.1071,77.246,27.0568,0.1333,0.4552
2022/1/5,4.14,4.09,1.0437,"26,934,271.15","25,294,373.60","1,948,752.44",3.9691,"11,845,924.97",221.4286,50,140.4561,222.7848,224.6914,32.03,"-977,800.42","671,276,441.04","52,469,227.81",4.0052,4.058,4.0648,0.0413,0.21,2.024,0.3246,3.3916,132.1847,0.0015,0.1264,72.1337,72.352,71.6971,68.3806,3.5455,120.2098,54.6159,32.6531,0.7545,4.1625,0.8571,0.4545,0.5,0.1533,-0.0002,119.242,0.1249,0.0513,0.095,39.7957,26.7219,0.1141,0.4167
2022/1/4,4.12,4.15,1.5173,"32,733,479.52","25,451,696.60","2,196,623.07",-1.9905,"11,935,825.25",263.7681,58.3333,176.6249,225.974,250,32.16,"-381,141.21","671,660,509.72","75,615,796.77",3.9767,4.038,4.0522,0.045,0.31,1.8253,0.2973,5.5085,194.4294,0.0014,0.2064,77.2481,72.4612,86.8221,83.9265,5.625,213.4785,60.9014,20.4082,0.7589,4.1225,0.8571,0.5455,0.5,0.1427,-0.0012,119.2529,0.1098,0.0651,0.0893,18.1676,26.2697,0.1093,0.487
2021/12/31,4.05,4.15,2.8432,"42,684,693.25","21,454,591.40","1,786,558.58",-9.0674,"10,813,387.13",253.3654,58.3333,193.035,218.1818,261.4286,32.16,"967,512.30","671,660,509.72","66,473,884.17",3.9336,3.984,4.0033,0.033,0.31,1.5424,0.2658,6.3421,232.6026,0.0009,0.2364,77.777,70.0677,93.1956,83.9265,5.125,280.2415,73.0482,2.5,0.7071,3.9575,0.8571,0.5455,0.5,0.122,-0.0021,118.5714,0.0949,0.0675,0.0814,6.8347,25.9107,0.1001,0.479
