日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB-上证指数,JDQS阶段强势指标--上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2023/5/4,33.05,34.58,1.5655,"22,622,830.57","17,104,052.00","1,600,411.42",3.3294,"6,947,688.71",147.255,41.6667,154.7865,158.1066,145.6947,84.55,"293,490.14","222,476,878.12","57,837,453.01",34.0631,34.088,34.1897,-0.1189,0.66,2.1809,0.2255,1.1678,-3.924,-0.0001,0.3991,57.8823,51.5728,70.5012,57.179,0.1561,151.7616,65.5056,23.8971,0.5559,33.355,0.7143,0.375,0.3333,0.8646,-0.0097,113.1915,0.0965,-0.0049,1.0843,58.929,25.2138,1.2186,0.372
2023/4/28,33.88,33.47,2.5303,"27,359,059.87","14,589,177.60","1,330,991.55",-2.0066,"6,160,939.62",129.0301,41.6667,144.1271,139.0476,136.9565,82.87,"135,264.96","221,719,436.71","36,260,725.48",33.9131,33.92,33.9945,-0.1844,-0.8,2.4501,0.2377,-2.0223,-158.4591,-0.0002,-0.6745,48.7719,48.418,49.4797,42.0416,-0.2478,103.1724,78.0006,64.7059,0.5598,34.7975,0.7143,0.375,0.3333,0.9213,0.0039,110.2437,0.0899,-0.0256,0.9879,29.2099,24.9108,1.2421,0.3998
2023/4/27,33.85,35.13,1.8085,"16,080,291.46","10,914,129.60","305,933.00",-7.7329,"2,943,045.84",171.0873,50,165.4573,155.711,180.2781,84.53,"375,599.63","223,024,355.48","35,405,078.56",33.9449,34.01,34.2568,-0.0628,0.61,2.8152,0.2564,2.6893,111.84,0.0002,0.9064,55.5108,48.2411,70.0503,75.1485,0.3568,60.9521,64.5571,4.1667,0.518,33.675,0.8571,0.375,0.25,1.0587,0.0169,116.286,0.0843,0.027,0.8471,15.5711,24.7587,1.2935,0.4002
2023/4/26,33.69,33.65,0.8208,"7,567,396.11","8,967,915.80","-187,382.16",-11.2573,"1,943,156.59",147.8107,50,160.332,142.3611,167.2566,83.05,"-58,170.13","222,311,038.89","24,853,386.73",33.7421,33.838,33.8201,-0.2178,-1.1,2.8986,0.2652,-1.3413,-78.9024,0.0003,-0.4764,35.3495,44.6062,16.8362,40.106,-0.2412,-35.5349,42.1792,65.4008,0.4597,33.475,0.8571,0.4444,0.2727,1.0432,0.0315,111.0561,0.0797,-0.0201,0.7743,1.1814,24.6599,1.2642,0.4075
2023/4/25,33.84,33.61,1.1836,"11,178,070.99","9,205,820.60","-68,458.79",-13.7113,"2,280,170.03",109.0997,50,125.2704,124.5322,135.2754,82.73,"227,489.98","222,302,045.84","19,169,814.80",33.7865,34.012,33.9052,-0.1619,-0.74,3.1258,0.2886,-1.4442,-139.848,0.0008,-0.5391,35.7247,49.2345,8.7052,38.1415,-0.2368,23.9993,54.5539,67.0886,0.4541,33.865,1,0.5,0.2,1.1326,0.0454,111.476,0.0763,-0.0132,0.7836,6.2798,24.6636,1.2974,0.3986
2023/4/24,34.01,33.74,1.098,"10,331,671.52","9,539,162.00","-245,528.19",-18.1887,"2,224,496.12",118.0626,50,119.7562,131.867,143.1072,82.97,"-262,702.67","222,345,549.04","22,929,748.11",33.8524,34.24,34.0528,-0.0681,-0.44,3.1647,0.3082,-1.0509,-42.9839,0.0016,-0.4073,37.1314,55.9894,-0.5846,41.8601,0.4118,-14.8564,51.2818,66.3636,0.5816,34.105,0.8571,0.5,0.2,1.231,0.0566,113.2975,0.0739,-0.0047,0.7829,-3.4445,24.7064,1.2925,0.3812
2023/4/21,34.35,33.92,1.0338,"9,331,674.94","9,349,025.60","-395,602.76",-19.5671,"2,312,054.58",131.5322,58.3333,143.9487,140.4208,149.944,83.63,"-339,974.00","222,400,020.66","6,102,494.08",33.914,34.362,34.2092,0.0431,-0.42,3.2072,0.3203,-0.54,21.3847,0.0019,-0.2109,50.7588,65.4184,21.4397,47.1659,0.5652,-31.4364,48.1763,56.6372,0.6054,34.38,0.7143,0.5,0.2,1.3492,0.0653,113.9402,0.0729,0.0097,0.7871,-8.3926,24.7247,1.2881,0.3734
2023/4/20,34.54,34.27,0.6861,"6,505,368.60","8,937,849.60","-491,082.12",-16.3947,"2,316,323.20",144.0256,66.6667,165.1927,153.8824,162.5,84.47,"-221,423.81","222,494,391.98","2,757,578.61",33.9902,34.414,34.3538,0.1622,0.21,3.2544,0.3231,0.5157,70.778,0.0022,0.1491,66.6446,72.7482,54.4374,59.357,0.4211,-49.9654,39.5478,24.3455,0.5178,34.4975,0.7143,0.5556,0.1818,1.461,0.072,115.8553,0.0733,0.0207,0.8571,-18.5782,24.8274,1.2758,0.3659
2023/4/19,34.58,34.52,0.839,"8,719,937.92","9,454,755.80","-316,919.51",-11.3835,"2,082,093.00",144.6735,66.6667,162.1709,152.7811,158.0796,85.12,"60,013.61","222,541,373.76","9,800,215.51",33.9548,34.428,34.3957,0.2497,0.62,3.1472,0.3153,1.5518,82.7221,0.0023,0.4418,73.2169,75.8,68.0506,70.1496,0.6579,-64.3548,44.6279,16.307,0.5854,34.7975,0.5714,0.625,0.25,1.4829,0.0739,116.4642,0.0752,0.0206,0.8321,-22.1428,24.9655,1.2497,0.3689
2023/4/18,34.67,34.75,1.3158,"13,000,403.48","10,424,003.20","-239,194.03",-1.5091,"2,202,891.41",159.5172,75,188.9658,162.1103,173.2121,85.4,"-116,222.79","222,599,260.50","18,123,216.77",33.8574,34.336,34.3336,0.3002,1.16,2.9698,0.2993,2.5906,113.8388,0.002,0.8055,76.8253,77.0915,76.2928,81.5125,1.4196,94.628,55.7569,10.7914,0.658,34.245,0.4286,0.7143,0.2308,1.4868,0.0694,116.8853,0.0786,0.0273,0.8279,-18.8877,25.243,1.2072,0.3734
2023/4/17,34.29,34.35,0.9017,"9,267,843.44","9,847,808.20","-521,817.56",-4.4947,"2,203,746.54",139.0936,75,165.2092,162.1818,158.3916,85,"313,559.31","222,448,373.04","12,458,476.69",33.6842,34.166,34.1254,0.2925,0.79,2.4319,0.278,2.2423,70.3032,0.0017,0.5573,76.4879,77.2247,75.0145,75.8411,2.125,5.5639,46.0601,11.33,0.6396,34.31,0.2857,0.625,0.25,1.321,0.0585,113.8926,0.0835,0.0378,0.8279,-18.7983,25.5433,1.146,0.3488
2023/4/14,34.51,34.18,0.6706,"7,215,243.51","10,329,308.80","-556,832.68",-4.5151,"4,775,987.10",141.3959,75,147.2058,161.5846,156.6667,84.5,"-303,623.12","222,402,047.33","19,093,261.02",33.5522,34.014,34.0131,0.322,0.37,1.9088,0.2565,2.4862,82.7598,0.0016,0.6518,77.4391,77.593,77.1312,72.8963,6.1081,-38.108,39.6126,15,0.6986,34.2525,0.1429,0.5556,0.3333,1.173,0.0409,111.6264,0.0899,0.0322,0.8264,11.2146,25.8289,1.1004,0.3297
2023/4/13,33.95,34.34,0.8021,"9,042,619.04","10,713,524.40","-349,870.04",-1.9602,"4,842,102.91",130.3212,83.3333,144.863,165.2439,155.0343,85.13,"174,113.93","222,435,521.62","23,654,199.99",33.4371,33.89,33.9297,0.3625,0.54,1.3788,0.2313,3.6966,83.7023,0.0012,1.0645,83.0036,77.67,93.6707,80.6019,3.9697,-1.3352,43.4478,9.9034,0.7063,34.1775,0.2857,0.6,0.2727,1.0232,0.0227,112.9977,0.0977,0.0844,0.8364,6.2448,26.1341,1.0591,0.301
2023/4/12,33.92,34.06,1.2042,"13,685,318.29","11,310,359.40","-185,193.99",-3.6888,"4,861,259.12",132.7273,75,123.7993,153.3178,142.3913,84.52,"-223,064.23","222,360,944.50","17,688,993.03",33.2595,33.784,33.7245,0.3514,1.01,0.6624,0.2013,3.7914,95.5668,0.0007,1.0555,80.5884,75.0032,91.7588,77.0666,5.3929,23.7704,53.8545,16.6667,0.6781,33.915,0.4286,0.6364,0.25,0.789,0.0043,112.5206,0.1067,0.0781,0.8364,-0.3992,26.291,1.0027,0.2788
2023/4/11,33.69,33.9,0.8493,"10,061,007.32","11,287,320.00","-371,120.59",-8.1028,"4,843,167.74",137.7602,66.6667,129.0912,155.2601,147.2131,84.3,"-41,664.30","222,296,792.67","15,465,781.70",33.0988,33.732,33.5568,0.3496,0.82,-0.0443,0.171,4.1075,93.0215,0,1.1973,80.1568,72.2106,96.0492,74.8872,5.2857,3.6669,45.3745,12.0321,0.657,33.5575,0.4286,0.5455,0.2727,0.5843,-0.0155,111.5866,0.1165,0.0749,0.8293,-2.4182,26.4967,0.9757,0.2512
2023/4/10,33.5,33.59,0.8124,"11,714,723.73","11,865,125.80","-283,322.31",-8.1966,"4,891,949.74",128.6902,66.6667,114.5513,143.3628,133.5062,83.99,"85,904.69","222,203,797.42","2,679,639.99",32.999,33.562,33.3852,0.3396,2.15,-0.4259,0.1394,3.7449,86.1229,0,1.1491,77.0123,68.2375,94.562,70.3356,2.24,-0.2316,48.8773,20.3209,0.6002,33.625,0.5714,0.5,0.25,0.4356,-0.0323,110.7119,0.1271,0.0848,0.8221,-4.3134,26.6943,0.9386,0.2476
2023/4/7,33.77,33.56,0.6533,"9,113,712.99","14,427,997.40","-292,973.97",-9.8731,"4,902,455.52",142.7596,58.3333,117.9179,154.4633,145.5224,83.6,"-198,877.38","222,193,319.15","19,526,641.01",32.8818,33.46,33.2828,0.3493,2.16,-0.8502,0.1073,4.2209,111.8803,0.0002,1.2927,76.0741,63.8501,100.522,69.8955,2.6269,-15.0882,43.0517,21.123,0.668,33.8625,0.5714,0.5,0.25,0.2825,-0.0474,111.1995,0.1382,0.0757,0.905,0.6582,26.7751,0.9127,0.2326
2023/4/6,33.81,33.81,0.907,"12,053,588.70","13,938,408.40","-24,436.66",-9.3647,"4,866,689.16",158.3749,66.6667,133.1985,151.9058,152.5275,84.01,"-103,614.92","222,260,647.59","19,412,400.17",32.6995,33.036,33.1442,0.3338,2.45,-1.0885,0.0729,5.4777,135.3103,0.0003,1.7327,74.6726,57.7381,108.5415,77.9224,2.6,-49.7136,48.2152,14.4385,0.6908,33.6525,0.5714,0.4545,0.1818,0.1482,-0.062,112.7752,0.1495,0.063,0.9386,8.8566,26.9263,0.897,0.2369
2023/4/4,33.16,33.8,1.0433,"13,432,420.30","13,291,873.20","97,627.46",-1.8219,"4,867,279.28",161.7442,58.3333,135.2754,160.8343,162.5285,83.68,"250,052.65","222,257,080.74","31,258,682.25",32.4753,32.554,32.8113,0.2236,3.06,-1.4262,0.0384,6.0808,119.922,0,1.9055,69.2281,49.2709,109.1427,77.8376,2.2444,-22.2384,50.6536,6.9971,0.6952,33.215,0.7143,0.4545,0.2727,-0.0474,-0.0728,112.069,0.161,0.0689,0.9421,9.1578,26.9702,0.8634,0.2367
2023/4/3,33.01,33.05,1.0659,"13,057,468.11","12,918,079.40","131,426.29",2.8929,"4,850,490.19",158.0329,50,129.9818,157.9318,153.8375,82.88,"-320,031.40","221,951,249.32","18,699,687.33",32.1159,32.066,32.3169,0.0258,2.03,-1.2263,0.0127,3.9009,100.574,-0.0004,1.3636,56.9305,39.2923,92.2068,70.8323,1.0539,-29.6189,49.8935,28.863,0.654,32.71,0.7143,0.4167,0.3,-0.1099,-0.0785,109.1119,0.1724,0.0378,0.9329,-1.0354,27.1273,0.8617,0.2244
2023/3/31,31.39,33.08,2.5956,"24,268,634.92","12,163,883.80","218,691.46",8.3478,"6,225,210.87",136.1936,58.3333,137.4533,149.0719,148.1398,83.65,"329,920.59","221,963,007.65","30,690,567.32",31.888,31.604,31.9503,-0.1439,1.4,-0.8242,0.0042,3.87,49.0176,-0.0009,1.3836,47.3895,30.4732,81.222,71.5866,-0.2674,109.5823,70.3086,27.9883,0.6314,31.3625,0.7143,0.4615,0.3333,-0.0781,-0.0739,110.4508,0.1837,0.0475,0.9157,12.3608,27.2729,0.8898,0.2212
2023/3/30,31.3,31.44,0.6614,"6,626,804.17","9,453,024.40","-845,727.86",6.0643,"5,014,852.73",110.5759,58.3333,114.0948,124.9441,125.93,81.95,"258,668.55","220,683,137.15","10,385,388.34",31.6655,31.192,31.3855,-0.4132,-0.03,-0.4981,0.011,-1.3234,-61.1708,-0.0016,-0.2955,25.1734,22.015,31.4901,44.8181,-0.7717,-23.3068,37.2448,75.8017,0.5794,31.4475,0.5714,0.4615,0.4444,-0.0697,-0.0647,106.5402,0.1948,-0.0519,0.8607,-8.9309,27.4816,0.9054,0.2489
2023/3/29,31.3,31.4,0.8284,"8,835,227.17","10,065,525.60","-659,340.20",7.2298,"4,982,208.03",115.009,50,104.4206,126.0476,127.021,81.54,"-136,827.61","220,674,656.19","7,920,909.15",31.6265,31.24,31.3582,-0.4794,-0.4,-0.1159,0.043,-1.7624,-57.9748,-0.0018,-0.5,18.3676,20.4358,14.231,43.7408,-0.6152,-43.4539,41.9618,76.9679,0.5739,31.265,0.5714,0.4615,0.4444,0.0348,-0.0542,106.549,0.2058,-0.063,0.8586,0.5493,27.8448,0.9243,0.2424
2023/3/28,30.86,31.36,1.1083,"11,580,468.65","10,650,652.40","-536,877.27",11.125,"4,776,546.18",116.1781,50,104.521,125.9932,126.2168,81.34,"191,811.06","220,663,402.01","4,444,275.37",31.6393,31.254,31.3373,-0.5432,-0.15,0.3479,0.0823,-2.3104,-86.3136,-0.0018,-0.6545,15.6538,21.47,4.0214,42.8104,-0.6404,42.5614,48.5504,78.1341,0.5174,30.815,0.7143,0.4167,0.5,0.1889,-0.0432,105.1291,0.2167,-0.0568,0.8693,7.1188,28.1144,0.9328,0.2547
2023/3/27,30.99,30.74,0.6846,"9,223,326.06","10,473,748.60","-592,069.48",9.2483,"4,992,972.35",108.4567,41.6667,104.3077,110.9091,116.8094,80.72,"-226,522.82","220,429,278.36","-4,577,817.66",31.6911,31.342,31.326,-0.5997,-2.42,0.6955,0.1292,-4.5218,-138.713,-0.0014,-1.4291,12.5477,24.3781,-11.113,27.2756,-0.6573,11.2564,41.9697,96.2099,0.4855,31.205,0.7143,0.3636,0.4545,0.3088,-0.0291,103.3277,0.2276,-0.0588,0.8586,2.7509,28.3487,0.9498,0.2825
2023/3/24,31.71,31.02,0.7471,"11,053,525.60","13,429,758.80","-398,767.90",7.4548,"4,823,248.34",119.6964,41.6667,120.5944,119.2905,125.9177,81.15,"-356,345.36","220,512,272.23","5,011,102.14",31.8967,31.496,31.619,-0.5237,-2.49,1.2066,0.1835,-4.1261,-132.3868,-0.0009,-1.3082,16.9265,30.2932,-9.8069,30.3815,-0.3966,18.7525,45.5663,97.7346,0.5556,31.5575,0.5714,0.4,0.4167,0.5105,-0.0169,104.7973,0.2388,-0.0617,0.8814,22.3514,28.5182,0.9604,0.3011
2023/3/23,31.41,31.68,0.5912,"9,688,164.11","14,699,637.20","-255,032.14",4.8109,"5,089,640.84",128.417,41.6667,143.2892,138.1643,143.6823,81.96,"239,289.09","220,741,058.84","13,448,147.77",32.1001,31.924,31.9185,-0.4281,-1.57,1.7229,0.2333,-2.5206,-139.3807,-0.0003,-0.7964,24.2571,36.9766,-1.182,39.1349,-0.4337,-34.0083,42.6764,77.6316,0.5242,31.6325,0.5714,0.4,0.4167,0.7142,-0.0046,105.0398,0.2502,-0.0249,0.9064,13.7329,28.5905,0.9945,0.3158
2023/3/22,31.89,31.47,0.715,"11,843,416.62","16,440,000.20","106,587.42",8.3473,"5,231,951.57",141.9758,33.3333,128.0512,145.2471,149.7487,81.28,"-340,157.22","220,676,196.67","14,754,259.35",32.1621,32.29,32.0377,-0.3884,-1.19,2.1678,0.2766,-3.4342,-144.3453,0.0001,-1.1036,25.2014,43.3364,-11.0685,34.1006,-0.386,-44.6638,45.945,95.539,0.6155,31.7975,0.5714,0.3636,0.4545,0.8773,0.0082,104.2398,0.2621,-0.0361,0.8829,12.901,28.5508,1.05,0.3167
2023/3/21,31.74,31.8,0.6693,"10,715,960.13","16,431,643.40","449,621.22",14.6367,"5,380,518.80",149.0092,41.6667,146.0381,151.3333,153.0026,82.01,"8,020.06","220,798,119.30","24,424,608.45",32.3832,32.646,32.3215,-0.2658,-1.26,2.8104,0.3185,-2.9255,-151.2555,0.0007,-0.8909,35.5716,52.4038,1.9072,38.2428,-0.4681,12.5498,44.1431,83.2714,0.6286,31.78,0.7143,0.3333,0.4,1.1416,0.0204,105.298,0.2745,-0.029,0.9086,12.3333,28.4843,1.0926,0.3625
2023/3/20,32.69,31.51,1.6708,"24,211,346.43","16,023,099.40","1,045,680.40",15.1223,"5,323,667.37",158.063,33.3333,142.8981,155.4953,149.8708,81.72,"-327,078.59","220,699,426.50","23,368,645.44",32.5721,32.818,32.5823,-0.1324,-0.98,3.1273,0.3512,-3.9329,-135.6233,0.001,-1.3355,44.9931,60.82,13.3395,32.2127,-0.1654,41.8395,68.8628,94.052,0.6535,33.2875,0.5714,0.3333,0.4,1.2909,0.0325,105.7737,0.2875,-0.0382,0.9057,25.9803,28.3807,1.1417,0.367
2023/3/17,33.61,33.16,1.3853,"17,384,009.95","14,348,921.20","543,602.61",17.205,"4,772,496.19",229.3641,41.6667,180.0396,186.8078,193.6982,83.37,"-211,124.27","221,892,371.88","47,291,414.92",32.7666,33.128,33.1184,0.1323,0.51,3.5801,0.3733,0.8362,95.1349,0.0015,0.2427,64.5157,68.7334,56.0804,59.982,1.9619,52.194,59.3531,26.9113,0.8395,33.545,0.5714,0.3636,0.4545,1.5009,0.038,110.276,0.3011,-0.0101,0.8436,31.1794,28.221,1.2063,0.457
2023/3/16,33.26,33.51,1.7579,"18,491,665.50","12,511,182.60","360,917.74",17.7912,"4,683,809.78",251.0105,50,222.2817,203.6166,210.4779,84.14,"-65,148.90","222,073,389.55","59,765,118.12",32.6419,32.994,33.0976,0.1888,0.76,3.62,0.3717,2.279,122.926,0.0015,0.65,70.4295,70.8422,69.6041,70.7656,3.2771,22.2975,61.9413,15.407,0.8399,33.1925,0.5714,0.4545,0.4,1.5046,0.0426,112.6765,0.3153,0.0361,0.8021,20.3714,28.0299,1.2261,0.4712
2023/3/15,32.73,33.25,1.1721,"11,723,072.81","10,479,662.40","-82,412.84",20.4016,"4,493,148.86",231.9807,50,191.7576,189.3885,201.4898,83.75,"121,042.23","221,929,338.80","54,759,174.09",32.4934,32.822,32.8915,0.1737,0.49,3.6057,0.3652,1.9887,89.521,0.0013,0.5545,69.8916,71.0485,67.5776,67.1046,3.6506,101.4139,50.9732,11.3712,0.8229,32.76,0.7143,0.4545,0.4,1.4651,0.0446,112.0661,0.3298,0.0217,0.765,40.1652,27.828,1.2205,0.4606
2023/3/14,32.97,32.66,0.7752,"8,733,949.11","9,987,757.40","-108,461.52",19.2969,"4,499,785.83",208.7014,50,169.0895,170.5373,182.3105,83.16,"-265,692.77","221,717,850.65","49,713,159.26",32.3211,32.722,32.7122,0.1703,-0.84,3.4119,0.3602,0.8258,59.5967,0.0014,0.1173,65.8051,71.627,54.1612,56.8973,4.0361,70.3672,45.0224,31,0.8257,32.9075,0.5714,0.4545,0.4444,1.3701,0.0456,108.7941,0.3448,0.0294,0.7421,36.3672,27.6809,1.2101,0.4678
2023/3/13,32.5,33.06,1.2662,"15,527,964.31","11,197,448.40","157,577.95",18.0451,"4,368,817.03",189.0841,50,173.6067,169.4737,181.7851,83.68,"225,952.76","221,822,881.05","50,882,648.12",32.283,32.742,32.7383,0.2539,0.76,3.2795,0.3558,2.5699,71.8056,0.0016,0.6918,72.0745,74.538,67.1474,68.9922,4.3614,139.0936,58.5758,17.6667,0.7997,32.525,0.4286,0.5,0.4,1.3192,0.0442,109.5791,0.3599,0.0451,0.7221,64.2897,27.4939,1.2135,0.4775
2023/3/10,32.41,32.49,0.6462,"8,164,335.06","12,323,084.20","-146,033.21",15.4031,"4,798,956.16",169.6548,41.6667,145.3771,146.9218,157.7586,82.8,"-123,788.04","221,549,132.00","41,313,900.83",32.1418,32.83,32.5775,0.2682,-0.04,3.0466,0.3437,1.4071,55.3015,0.0016,0.3336,70.4949,75.7697,59.9451,58.5218,3.7831,17.7701,43.2257,36.6667,0.7451,32.66,0.4286,0.5,0.4,1.2291,0.0443,106.5595,0.3751,0.0539,0.6786,45.4542,27.2697,1.1656,0.5052
2023/3/9,32.82,32.65,0.5768,"8,267,263.09","12,600,146.40","132,040.25",14.7415,"5,156,694.83",186.0645,41.6667,167.0581,145.9235,167.8058,83.11,"-22,985.43","221,589,033.77","34,840,124.93",32.1045,32.792,32.6212,0.3693,0.95,2.8744,0.3299,2.3244,75.114,0.0019,0.6518,75.2459,78.4072,68.9232,63.5407,4.3649,-7.9105,43.4447,28.1437,0.7256,32.775,0.4286,0.4,0.4,1.1981,0.0443,105.4927,0.3903,0.0588,0.6907,49.9495,27.0169,1.1313,0.5084
2023/3/8,32.76,32.75,0.6267,"9,249,749.37","14,327,816.20","542,283.89",15.3063,"5,313,259.88",197.3066,50,193.5648,156.25,174.3833,83.5,"-60,865.26","221,614,268.20","31,488,859.93",32.0781,32.768,32.6068,0.4527,1.18,2.7608,0.3062,3.0468,98.1219,0.002,0.9091,78.5878,79.9878,75.7878,66.5115,3.5632,-18.0705,44.9778,25.1497,0.6549,32.955,0.4286,0.4444,0.3636,1.1688,0.0443,105.543,0.4052,0.0611,0.6821,54.465,26.711,1.0846,0.5124
2023/3/7,33.32,32.76,0.9937,"14,922,262.09","14,755,804.60","1,041,850.63",17.6061,"5,474,544.99",203.4833,58.3333,200.6659,154.3796,168.1298,83.9,"-378,460.95","221,617,091.03","35,872,722.20",31.9305,32.558,32.5352,0.5145,2.02,2.5859,0.2736,3.5835,140.3463,0.0022,1.0664,81.9286,80.6878,84.4101,66.7717,8.5814,9.917,53.7969,24.1983,0.7184,33.2025,0.5714,0.4,0.3,1.106,0.0433,105.0337,0.4199,0.0562,0.6907,48.3118,26.4332,1.023,0.5026
2023/3/6,32.43,33.5,1.8087,"21,070,094.87","14,822,593.00","1,186,110.32",18.4654,"5,377,859.85",214.2081,66.6667,261.8269,162.963,199.5595,84.73,"414,521.02","221,942,452.86","49,615,076.44",31.7565,32.32,32.4228,0.5565,2.77,2.3064,0.2338,6.5437,190.7166,0.0023,1.9764,86.7262,80.0675,100.0437,87.9978,8.6977,30.2469,66.7317,0.5952,0.6904,32.305,0.5714,0.4,0.3636,1.0057,0.0395,102.3839,0.4343,0.0707,0.6636,44.8998,26.1706,0.945,0.5399
2023/3/3,32.5,32.3,0.878,"9,518,466.97","11,738,712.20","651,256.70",20.544,"3,953,795.40",203.1002,66.6667,239.4442,154.7094,179.3028,83.52,"-15,790.05","221,153,652.55","30,707,778.67",31.392,31.768,31.8842,0.4168,1.55,1.8764,0.1886,3.5893,168.7112,0.0019,1.0445,80.4306,76.7381,87.8157,78.959,5.7292,20.5923,47.9667,17.2161,0.6957,32.3575,0.7143,0.3,0.3636,0.8116,0.0351,99.019,0.4483,0.0437,0.5979,31.7067,26.0007,0.7574,0.4728
2023/3/2,31.71,32.53,1.9258,"16,830,100.06","10,852,223.80","935,734.72",20.7692,"4,116,034.77",196.4761,66.6667,292.0595,169.6581,193.318,83.8,"251,988.05","221,221,017.64","31,244,482.82",31.203,31.454,31.6763,0.3959,1.61,1.5882,0.1554,4.9129,219.5606,0.0017,1.4509,81.4258,74.8918,94.4936,89.7554,5.1042,120.1165,68.1518,7.8176,0.6066,31.7025,0.8571,0.2727,0.3,0.6954,0.0295,99.2979,0.4618,0.0609,0.5957,45.2021,25.9505,0.6763,0.4805
2023/3/1,31.88,31.7,1.4447,"11,390,823.56","8,776,936.60","563,409.31",18.7173,"4,009,197.41",168.3851,66.6667,234.677,144.8133,166.443,82.87,"-8,344.98","220,778,456.87","22,719,376.47",30.9175,31.098,31.2495,0.2765,0.57,1.313,0.1232,2.8525,177.2236,0.0011,0.8318,76.9005,71.6249,87.4519,82.6011,4.0417,68.5397,56.8309,11.3537,0.6571,31.3975,0.8571,0.3333,0.3333,0.5559,0.0254,91.0135,0.4746,0.0423,0.525,46.4281,25.7956,0.5443,0.3752
2023/2/28,30.81,31.57,2.2602,"14,968,842.22","7,882,200.20","490,156.33",17.6625,"4,034,016.89",141.9556,66.6667,197.4212,149.0364,153.5637,82.62,"321,839.56","220,731,564.88","30,678,701.85",30.7648,30.942,31.0242,0.2273,0.68,1.0907,0.1015,2.8618,137.5773,0.0007,0.8291,72.9532,68.987,80.8854,80.8561,3.3125,300.7718,70.8104,5.1887,0.6109,30.7825,0.8571,0.3333,0.2222,0.4655,0.0216,91.3484,0.4868,0.0431,0.5036,60.6742,25.7113,0.4789,0.3339
2023/2/27,30.64,30.74,0.7491,"5,815,512.30","6,664,402.60","-33,545.17",10.2022,"3,601,450.28",149.3791,66.6667,191.5447,140.592,148.3801,81.79,"-159,780.64","220,324,849.76","14,532,213.46",30.6143,30.854,30.7514,0.1528,0.19,0.7688,0.084,0.6466,61.5735,0.0002,0.1282,63.0481,67.004,55.1365,58.9534,2.7083,23.2808,39.7027,30.5882,0.4799,30.765,0.7143,0.3077,0.25,0.3451,0.0177,95.6143,0.4984,0.0143,0.4521,34.8624,25.4957,0.41,0.3133
2023/2/24,30.78,30.73,0.5409,"5,103,146.66","7,759,361.00","85,799.26",8.7882,"3,520,385.93",157.0149,66.6667,192.8979,134.2857,152.1739,81.65,"-147,828.63","220,322,958.29","11,028,658.68",30.5951,30.884,30.757,0.1873,0.37,0.6052,0.0732,0.8809,66.7985,0.0002,0.2055,68.2086,68.9819,66.662,58.4764,3.3542,29.7188,35.2444,31.1765,0.4236,30.81,0.5714,0.2857,0.2857,0.2883,0.0124,94.4666,0.5095,0.0189,0.4436,51.371,25.3203,0.406,0.3007
2023/2/23,30.92,30.75,0.5737,"6,546,886.08","9,420,358.60","352,120.88",7.5219,"3,708,982.45",151.0515,66.6667,217.6268,130.8,149.6788,81.92,"-181,233.02","220,326,272.33","15,036,956.73",30.5845,30.848,30.7706,0.2265,0.54,0.4461,0.0587,1.2651,84.3716,0.0003,0.3127,74.0342,69.3685,83.3656,59.6313,5.6667,30.4754,40.1846,30,0.4987,30.985,0.4286,0.3077,0.25,0.21,0.0071,92.0659,0.5201,0.0315,0.4486,43.3022,25.0298,0.4218,0.2975
2023/2/22,31.03,30.92,0.5974,"6,934,478.82","11,375,371.00","612,269.60",4.7639,"3,880,749.41",155.6793,66.6667,208.4703,130.0601,144.7257,82.32,"-305,882.53","220,362,153.68","21,049,640.33",30.5422,30.77,30.7809,0.2647,0.62,0.3045,0.0398,2.1361,129.6386,0.0004,0.5891,77.3974,67.0357,98.121,69.3303,26.5,10.8705,41.4979,20,0.6347,31.06,0.4286,0.3333,0.2222,0.1282,0.0017,97.9411,0.5303,0.0372,0.4536,28.2559,24.5821,0.4332,0.2986
