QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,PVT,WVAD,MOBV,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
0.017934521,-0.777701606,-0.938312299,0.129772783,0.917519505,-0.975910762,-1.341930492,-1.647628936,-1.581515412,-1.150856342,-1.505515063,0.445688946,1.158010337,-0.896042195,-1.717207525,0.743630509,0.696103517,0.67850123,-0.235469537,-0.4927228,-0.776797729,-1.119169279,-0.738975367,-1.298867265,-0.848636999,-0.946474138,-1.230444867,-1.309684983,-0.902712245,-1.822160004,-0.523294681,0.083646194,0.42121949,1.559655628,-2.415064217,0.689134739,-0.454712152,-1.51694339,1.341291337,-1.717450837,-0.490115896,-1.056349081,0.814880584,-0.728870604,-0.046936335,0.044378037,-0.547577105,0.476192007,2.867148151,-1
-0.116766689,-0.911546852,-1.019327259,0.086814803,0.826582414,-0.6893008,-1.356425612,-1.647628936,-1.581758005,-1.169321293,-1.56405191,0.51710538,1.163333944,-0.911930491,-1.030522298,0.76672739,0.713548778,0.715103314,-0.094047638,-0.212626472,-0.778896816,-1.114090109,-0.421166603,-0.798832285,-0.751097958,-0.484592691,-0.891843543,-1.26222762,-0.298140845,-1.385786108,-0.518864817,-0.342228175,0.031854395,1.353793106,-2.270295542,0.727745051,0.306995698,-1.562616736,0.599246027,-1.698575314,-0.553413934,-0.907471088,0.87291214,-0.538546301,-0.113014012,0.065314059,-0.648372013,0.499173124,2.760980845,-1
-0.297711779,-1.03183095,-1.097590619,0.131621175,0.92626257,-0.68361731,-1.453367007,-1.647628936,-1.573255208,-1.057962835,-1.528119017,0.564165921,1.167312524,-0.921995455,1.653396123,0.781373022,0.714743659,0.732641937,-0.126236951,0.007195963,-0.784777347,-1.120983268,-0.15154606,-0.601740115,-0.686071931,-0.080569739,-0.717842546,-1.383936526,0.178798254,-0.652638926,-0.543351153,0.332717917,-0.315561386,0.750824587,-2.740923457,0.729832095,-0.454712152,-1.51694339,0.104301805,-1.694489318,-0.581431099,-0.761348341,0.929907418,-0.301538678,-0.123033467,0.013652966,-0.700028553,0.57684079,2.731595252,1
0.61019559,-0.756021543,-1.14909953,0.303295375,0.740062926,-0.685010722,-1.280292807,-2.237371335,-1.685696179,-1.15276676,-1.348776807,0.515041322,1.166192381,-1.086088627,-0.704452927,0.785472598,0.70841079,0.726357214,-0.390083778,-0.318992166,-0.801585478,-1.127150832,-0.362606409,-0.592429736,-0.751097958,-0.37563326,-1.153601414,-1.665617668,-0.348179926,-1.224993918,-0.541432708,0.28020857,0.40063298,1.0412673,-2.856115736,0.718651502,-1.215886967,-1.562616736,0.599246027,-1.715940796,-0.574167389,-0.78080076,0.98557034,-0.564880481,-0.141043122,0.115633911,-0.803341632,0.687987121,2.823543722,-1
2.103788061,-0.359332781,-1.241363216,0.286982812,0.603403905,-0.687052556,-1.223264008,-2.237371335,-1.551464856,-1.034218712,-1.215579485,0.557560933,1.166536023,-1.142006914,0.560287872,0.795004263,0.711875945,0.727391712,-0.614881276,-0.464358615,-0.798390544,-1.114997104,-0.453669964,-0.747509437,-0.816123986,-0.494457737,-1.452248811,-1.839900488,-0.73070133,-1.174159864,-0.611961727,1.191000719,1.717039574,1.002432097,-3.173413387,0.684364353,-1.977594817,-1.51694339,0.104301805,-1.696487903,-0.534735825,-0.847845091,1.040196983,-0.733658637,-0.206359827,0.146112087,-0.89018451,0.774733747,2.498406349,1
-0.627358519,-1.12527474,-1.327808697,-0.164744216,0.395597424,-0.741951282,-1.307696324,-2.827120812,-1.633709026,-1.261055423,-1.287147387,0.501005722,1.162845679,-1.354648668,1.009006115,0.808143315,0.721196017,0.726560526,-0.875561941,-0.719636282,-0.766024473,-1.087243068,-0.785979187,-1.025869164,-0.881150013,-0.981889653,-1.75466512,-1.931195709,-1.215010244,-2.233610199,-0.672793877,-0.357091791,-0.38286306,1.345223899,-3.186385491,0.69539587,-1.215886967,-1.562616736,0.104301805,-1.662734025,-0.492191242,-0.916702584,1.09349127,-0.973060277,-0.295139815,-0.402364963,-0.980158087,0.761753672,2.543906623,-1
-1.024674057,-1.233903841,-1.084713085,-0.115058314,0.48217322,-0.745206679,-1.311191689,-2.827120812,-1.718222559,-1.298038797,-1.365182073,0.473760146,1.162532176,-1.220150056,-1.808416015,0.830615956,0.743659778,0.743543032,-0.988884154,-1.035187841,-0.708145234,-1.040986341,-0.976464789,-1.089340899,-0.881150013,-1.267532056,-1.851165697,-1.895852605,-1.442933673,-2.445778031,-0.673491494,-0.350191534,-0.847292761,1.630728653,-2.750522813,0.720142248,-0.454712152,-2.063220641,0.104301805,-1.5779052,-0.473513132,-1.084166656,1.14515712,-1.147823474,-0.296027615,-0.137359974,-0.995811584,0.6949382,2.380863976,-1
-1.084069866,-1.238088319,-0.960311988,0.085546906,0.492498022,-0.756922647,-1.226558833,-2.827120812,-1.632299922,-1.264207857,-1.284222711,0.508023522,1.163613621,-1.16677972,-1.777835566,0.857374245,0.768752278,0.772311636,-0.994820707,-1.169917721,-0.671519252,-0.986748061,-0.966075896,-1.143473997,-0.881150013,-1.30294757,-1.73509876,-1.787858419,-1.340078521,-2.397995092,-0.662538916,-0.093974384,-0.865255597,1.634588323,-2.350982026,0.752640503,-0.454712152,-2.063220641,0.811470986,-1.497073545,-0.47662615,-1.076416933,1.194898454,-1.12388331,-0.267871676,0.021123206,-0.978592737,0.625072766,2.167581443,-1
-0.966975271,-1.138305521,-0.906564748,0.402394968,0.356053994,-0.798534614,-1.311005223,-2.827120812,-1.644985297,-1.345150308,-1.364540269,0.534443474,1.164698516,-1.172835278,-1.525031119,0.884354619,0.797668397,0.801702135,-0.985717992,-1.162826675,-0.635649558,-0.932509781,-0.941643385,-1.145912343,-0.881150013,-1.294858233,-1.558647105,-1.691993266,-1.105981822,-2.341455612,-0.660620471,-0.024475215,-0.643648449,1.469868745,-2.380558422,0.771125749,-0.454712152,-2.063220641,0.811470986,-1.425835097,-0.516057715,-1.050639756,1.242863311,-1.135853392,-0.254301021,0.122113234,-0.971446576,0.529459968,1.963778134,-1
0.080512249,-0.719432901,-0.823453367,0.776560142,0.271141838,-0.795058403,-1.22248296,-2.827120812,-1.648668925,-1.210422033,-1.21978506,0.57820152,1.16622708,-1.103369798,0.337041379,0.909276202,0.831005576,0.831744427,-0.959729079,-1.212463999,-0.612235476,-0.879178496,-0.874217099,-1.320212589,-0.978689054,-1.218206826,-1.400759073,-1.648716799,-0.848139187,-2.259182732,-0.660725113,0.846249749,0.422939127,1.169815486,-2.340085459,0.788418398,0.306995698,-2.063220641,0.811470986,-1.364678399,-0.563790662,-0.94167023,1.288607574,-0.925179949,-0.245296193,0.152387889,-0.997989462,0.446685387,1.444316676,1
2.174002393,-0.143675239,-0.965530827,0.88496858,0.060898765,-0.760521076,-1.228930122,-2.237371335,-1.53402053,-1.210597033,-1.091936103,0.598429297,1.168376427,-1.160042787,1.123919078,0.934665965,0.862908897,0.859765562,-0.939544797,-1.177008767,-0.59198546,-0.827842599,-0.82814388,-1.570128899,-1.043715082,-1.158079372,-1.380419049,-1.673752934,-0.780084693,-2.173660333,-0.660132139,2.074925268,2.5779291,0.909642128,-2.354873657,0.811823105,1.068170513,-2.063220641,0.413734699,-1.306852677,-0.595958517,-0.950594009,1.331687122,-0.823434252,-0.237179166,0.110125485,-0.980226146,0.374763,1.301180398,-1
0.965721933,-0.728332604,-1.203428319,0.40379916,-0.351632624,-1.210824904,-1.166896636,-2.237371335,-1.490845868,-1.190386941,-1.112013462,0.617005826,1.169119191,-1.164908751,-0.265975941,0.960601937,0.897440956,0.887140883,-0.91223665,-1.343648355,-0.584083014,-0.778320691,-0.884792112,-1.778353599,-1.011202068,-1.27917281,-1.530419163,-1.72288955,-1.015915961,-2.153954094,-0.631355463,0.48057579,1.318015034,1.305619449,-2.312584599,0.865340873,1.829878363,-2.063220641,-0.248911762,-1.276474187,-0.636427755,-0.895304449,1.371509797,-0.81146417,-0.286008159,-0.202486849,-1.000031222,0.289576821,1.160887888,-1
0.097058224,-1.013650544,-1.316270352,0.204145636,-0.685932009,-1.326589054,-1.103760184,-1.647628936,-1.29514218,-0.975899897,-0.898298187,0.649205143,1.172445883,-1.041354318,-0.954953206,0.990655493,0.935318682,0.924920979,-0.777147075,-0.925276624,-0.566410553,-0.730794172,-0.748078339,-1.78147377,-0.913663027,-1.050501047,-1.493940242,-1.711139704,-0.958336131,-2.00008992,-0.625879174,-0.485876412,0.311968502,1.443160095,-2.005145746,0.903354887,1.829878363,-2.063220641,-0.248911762,-1.207367563,-0.71010252,-0.768354809,1.40763148,-0.709718473,-0.249862021,-0.479142608,-0.927548726,0.226520606,0.483123395,1
1.069664599,-0.802026511,-1.317155528,0.169073963,-0.813269531,-1.329140453,-0.961720319,-1.647628936,-1.355563309,-0.983602336,-0.603490857,0.692550377,1.175002859,-1.128700248,0.255104631,1.014814783,0.970806646,0.958264097,-0.664748326,-0.641634772,-0.565978388,-0.693244594,-0.554208732,-1.797172158,-0.783610972,-0.802049867,-1.389007155,-1.71430123,-0.750641863,-1.766349789,-0.622425973,-0.020718363,1.377593082,1.220656313,-2.035759911,0.94688466,1.829878363,-1.562616736,0.104301805,-1.194576619,-0.767174522,-0.645807883,1.439608052,-0.452361711,-0.238954766,-0.610827681,-0.765977415,0.132539184,0.806364922,-1
-0.556083548,-1.294620308,-1.40407896,-0.108473859,-1.195169479,-1.516909262,-1.064338382,-1.647628936,-1.396685394,-1.017479457,-0.832427986,0.719795953,1.176741476,-1.021611724,-1.753596702,1.035270648,0.991478087,0.983169779,-0.61699205,-0.50335937,-0.555050788,-0.664220765,-0.492484494,-1.182072783,-0.621045903,-0.673804271,-1.506141663,-1.778817045,-0.905043684,-1.604088345,-0.604741397,-0.751980731,-0.903372576,1.521945742,-1.668649382,0.968053248,1.829878363,-1.51694339,0.811470986,-1.170948905,-0.837736269,-0.678018703,1.466699314,-0.56607749,-0.303256843,-0.843539482,-0.591338838,0.073596873,0.474592093,-1
0.1980311,-1.104875439,-1.405368323,-0.041140926,-0.948935487,-1.316469741,-0.971800056,-1.647628936,-1.252089674,-0.827611537,-0.668992765,0.763966811,1.17810333,-1.043457933,0.729793314,1.055780535,1.007250515,1.007070862,-0.573985017,-0.375720536,-0.534507516,-0.639187713,-0.377969788,-0.974896344,-0.58853289,-0.445576435,-1.3704176,-1.808866317,-0.606866026,-1.281538761,-0.639552455,-0.093081336,0.147866012,1.263519145,-1.703414619,1.010986722,1.829878363,-1.462255569,0.811470986,-1.099932522,-0.856414379,-0.708226999,1.488905267,-0.241688268,-0.203569599,-0.915259118,-0.448687841,0.108423196,0.191163305,-1
-0.049097892,-1.184003887,-1.441110773,-0.115076768,-1.020405437,-1.287775361,-0.780028207,-1.647628936,-1.119444668,-0.563336937,-0.380535772,0.783781776,1.179135476,-1.079920646,-1.629884487,1.069567836,1.015256218,1.021697344,-0.614221659,-0.123988393,-0.503345334,-0.617782639,-0.36341857,-0.658876709,-0.58853289,-0.413761662,-1.693424618,-1.931254803,-1.095829412,-1.061713648,-0.634878425,-0.71184469,-0.376122084,1.592373809,-1.675394875,1.027384925,1.829878363,-1.395548446,0.413734699,-1.025718404,-0.818020487,-0.617763072,1.505781791,-0.390117285,-0.161969833,-0.948783444,-0.38110557,0.123531153,0.046131183,-1
0.785413226,-1.026343496,-1.459489328,-0.127983862,-0.616084748,-1.1980505,-0.826002718,-1.647628936,-1.113799651,-0.583279667,-0.464585,0.825062951,1.180464559,-0.947013737,0.992542057,1.081080263,1.022783968,1.031970565,-0.699839954,-0.272900365,-0.453692664,-0.594019379,-0.293606561,-0.658738156,-0.58853289,-0.298932529,-1.636229645,-1.930826372,-0.985072026,-0.673621379,-0.658143933,-0.464242949,0.554771403,1.306482752,-2.022528365,1.017396929,1.829878363,-1.395548446,0.413734699,-0.938668929,-0.772362885,-0.619121758,1.517476926,-0.591214662,-0.119355439,-0.928317857,-0.289770819,0.096719849,-0.073307035,1
0.26633628,-1.155607198,-1.52117926,-0.292318965,-0.37841466,-1.198060678,-0.828732867,-1.647628936,-1.236259194,-0.713764188,-0.572819672,0.800294246,1.179292185,-0.918195652,-1.026766785,1.090185764,1.019557789,1.030039104,-0.904453169,-0.141716009,-0.406386032,-0.564814152,-0.524378734,-0.782787514,-0.686071931,-0.665764259,-1.83132272,-1.962771574,-1.328174729,-1.192257431,-0.664248076,-0.270960646,-0.169146589,1.507031089,-1.767756252,1.019334898,1.829878363,-1.395548446,0.413734699,-0.850198238,-0.704914156,-0.503818006,1.523694593,-0.803085113,-0.102106756,-1.082733944,-0.20449329,0.090619923,-0.339673221,-1
-0.607418498,-1.300753146,-1.521205102,-0.388445663,-0.378532394,-1.068304796,-0.714891639,-1.057886536,-1.107402767,-0.652215161,-0.528938702,0.83662168,1.179389021,-0.923870082,-1.314391395,1.1001616,1.033059944,1.039104413,-1.020545773,-0.510450416,-0.395859728,-0.521278409,-0.585189292,-0.880611211,-0.686071931,-0.85226295,-1.849730744,-1.899545977,-1.435930948,-1.172202645,-0.58192934,-0.261350991,-1.052519139,1.574731521,-1.501828131,1.026192328,1.829878363,-1.395548446,0.928714145,-0.804941394,-0.677934665,-0.372815976,1.524286751,-0.900042777,-0.074965445,-0.880176686,-0.141470951,0.056644752,-0.405079864,-1
-0.572841652,-1.24541137,-1.388700773,-0.359063596,-0.48610076,-1.077679556,-0.494776904,-1.057886536,-0.946988611,-0.410634683,-0.257352757,0.865931315,1.179501458,-0.921792873,-1.370589416,1.110959752,1.036883563,1.051512406,-1.10774715,-1.045824411,-0.380378961,-0.469216916,-0.635610956,-0.975784175,-0.686071931,-0.952294515,-1.797960067,-1.794220867,-1.455103675,-1.14638345,-0.527585022,-0.417412178,-0.833938552,1.548788758,-1.594189507,1.032155311,1.068170513,-1.395548446,0.928714145,-0.761638721,-0.732931321,-0.334782212,1.519845561,-0.968272244,-0.030575451,-0.601512402,-0.043806743,-0.012795106,-0.482809498,-1
-0.808091481,-1.26500894,-1.319546192,-0.33038914,-0.387925558,-1.107835094,-0.585909696,-0.468137059,-0.940240742,-0.506636874,-0.378464127,0.906386867,1.180224521,-0.837117297,0.658460171,1.13139761,1.052894968,1.068321499,-1.150226489,-1.145099059,-0.320014773,-0.410625062,-0.619012415,-1.167491931,-0.751097958,-0.90158818,-1.703149449,-1.665726007,-1.416931958,-1.007463845,-0.556570984,-0.714331871,-0.915066107,1.382352651,-1.582255172,1.032900683,1.068170513,-1.312014301,0.599246027,-0.67805346,-0.760948485,-0.281211131,1.51081514,-0.563683473,0.051863109,-0.512686952,-0.014745685,-0.09975452,-0.503663791,1
-0.874487511,-1.274764794,-1.20227914,-0.236908397,-0.134028587,-1.100130072,-0.573249334,-1.057886536,-1.059231723,-0.579410219,-0.506426821,0.883682221,1.179578458,-0.74499748,-1.783673014,1.145202919,1.08348392,1.083073556,-1.199961616,-1.450014049,-0.280301897,-0.348042431,-0.786131467,-1.422367881,-0.751097958,-1.208785708,-1.668006071,-1.526998044,-1.506462596,-1.272288893,-0.556710507,-0.579588032,-0.97241354,1.599021579,-1.190497647,1.066293386,0.306995698,-1.312014301,0.599246027,-0.62040539,-0.742270376,-0.362685001,1.497787648,-0.610366793,0.060867936,-0.520841157,-0.090018588,-0.182458172,-0.567174589,-1
-0.749756312,-1.161078609,-1.178480219,-0.051738946,0.012192522,-1.145745139,-0.589573936,-1.057886536,-0.951145381,-0.49142644,-0.401533862,0.933632443,1.181511811,-0.691958717,1.285598686,1.168149742,1.125424241,1.114766261,-1.081362467,-1.244373707,-0.228040803,-0.280924828,-0.573903637,-1.517673018,-0.751097958,-0.857688726,-1.475903922,-1.338926637,-1.346859872,-0.937229198,-0.52067862,-0.379389823,-0.661984691,1.161965138,-0.82364656,1.048404438,0.306995698,-1.204441553,1.003660721,-0.521142341,-0.737082012,-0.104302528,1.481059164,-0.59241167,0.068223992,-0.5279544,-0.116901767,-0.302754392,-0.622154087,1
0.176181927,-0.751513102,-1.054981481,0.132950374,0.075011547,-1.151106998,-0.609432602,-1.057886536,-1.081157996,-0.559115057,-0.571121735,0.89524095,1.179659199,-0.757612364,-2.01167716,1.19126463,1.16186811,1.13241252,-1.063025112,-0.925276624,-0.177230548,-0.220881782,-0.880409827,-1.989818791,-0.783610972,-1.360806064,-1.468923654,-1.166249203,-1.529799409,-1.565957441,-0.553361948,0.656751424,0.551214211,1.634319591,-0.882799352,1.11966208,-0.454712152,-1.204441553,1.678921953,-0.440310685,-0.690386738,-0.09337149,1.461369885,-0.658247121,0.192262318,-0.615465301,-0.112205718,-0.371626816,-0.618362397,-1
-0.224527657,-0.956252054,-1.062963933,0.022729927,-0.240250685,-1.178986111,-0.411572451,-1.057886536,-0.829630402,-0.264886257,-0.384771136,0.947255231,1.183793081,-0.588557585,-2.071058103,1.220519879,1.212531062,1.181900977,-0.734535812,-0.50335937,-0.132208217,-0.161201534,-0.641499123,-1.599480201,-0.556019876,-1.000238638,-1.154569575,-0.91121943,-1.208624005,-1.270160083,-0.472612849,-0.503494288,-0.070930758,1.628857603,-0.577695477,1.184956739,-0.454712152,-0.346263429,1.678921953,-0.331942972,-0.626051027,-0.082251088,1.439015893,-0.546925358,0.348134611,-0.403492672,-0.106488789,-0.518166905,-0.987104198,-1
0.512828888,-0.787607602,-1.102861415,0.051272923,-0.116138064,-1.175071964,-0.174526219,-0.468137059,-0.595980704,0.076385998,-0.007149442,1.018258854,1.188481008,-0.512908102,0.343714501,1.243364663,1.230334788,1.223842983,-0.439555059,-0.287082458,-0.066009802,-0.123289158,-0.262981322,-1.069631773,-0.360941794,-0.337504858,-0.687648027,-0.707749126,-0.53201617,-0.614851206,-0.472857015,-0.699948164,0.485563388,0.964560971,-0.374552337,1.228188362,-1.215886967,0.51251566,1.678921953,-0.207275688,-0.547187898,0.116680551,1.414441306,-0.282386547,0.488533821,-0.759972227,-0.027608776,-0.59931011,-1.365325223,-1
-0.57199314,-1.179052422,-1.225072468,-0.084783716,0.365769649,-1.169436827,-0.050081037,-0.468137059,-0.339406833,0.435323551,0.239871934,1.045917241,1.190745832,-0.313051711,-0.501059474,1.255021145,1.228064514,1.239808931,-0.357234848,0.106470611,-0.038937752,-0.105874861,-0.099263194,-0.500662252,-0.295915766,-0.123630664,-0.436565859,-0.668540292,-0.088277666,-0.239199339,-0.382969141,-0.917103853,-0.711962252,0.624742022,-0.039353182,1.289756157,-1.215886967,0.190398381,1.678921953,-0.182715301,-0.448608986,0.052258911,1.387794162,-0.09445626,0.449597455,-0.919352903,0.060323041,-0.582145202,-1.329304173,-1
0.927114657,-0.629864947,-1.211259025,0.101245832,0.85866762,-1.110418918,0.022617973,-0.468137059,-0.34661064,0.272500453,0.157041321,1.068209076,1.191918823,-0.205897535,-2.063230597,1.251359737,1.229737348,1.244933581,-0.37003142,0.092288519,-0.008223169,-0.094446728,0.041985146,0.403564768,-0.198376725,0.127484079,-0.375100605,-0.752768863,0.127131089,0.123534887,-0.315858443,-0.114248452,1.040613039,0.268369151,0.05871592,1.257257902,-1.215886967,0.51251566,1.959415081,-0.163617712,-0.365595166,0.160205871,1.359518583,-0.236900235,0.487646021,-0.393199824,0.172143455,-0.548028172,-1.491398898,-1
0.706077396,-0.804882194,-1.244678002,-0.130762962,0.919823005,-0.634835621,-0.266802436,0.12160534,-0.262224425,0.242213266,-0.033457985,1.159027663,1.193594853,-0.076445968,2.090700321,1.245693559,1.219222395,1.236466247,-0.510661779,0.12774375,0.052434274,-0.082655798,0.108633111,-0.319063377,-0.133350698,0.323897141,-0.553034756,-0.914124882,-0.035318682,0.42140207,-0.388236145,0.146061488,0.637313973,-0.008811614,-0.024824426,1.181975247,-0.454712152,0.51251566,1.341291337,-0.08016569,-0.215132616,0.161422535,1.329614566,0.095868044,0.401529433,-0.158299332,0.286345923,-0.543488692,-1.493294743,1
-0.309166685,-1.127053443,-1.297069822,-0.348239238,0.679460381,-0.341639,-0.724315227,0.12160534,-0.656964442,-0.405148913,-0.617800104,1.083895923,1.187568775,-0.308414401,0.170993374,1.241023763,1.210619253,1.211213739,-0.81250255,-0.36862949,0.094801877,-0.061069326,-0.420963563,-1.266544371,-0.100837684,-0.585462785,-1.238959497,-1.054798021,-1.209360987,-0.766838595,-0.531107985,0.054403044,-0.484311809,1.093310706,-0.264030015,1.189428976,-0.454712152,0.190398381,1.678921953,-0.024649443,0.015230736,0.031163759,1.298230153,-0.343433965,0.336339556,0.342964071,0.386256068,-0.546822373,-1.362481456,1
